UV 1_280,UV 1_280,Cond,UV 2_214,Conc B,,UV 2_214,
ml,mAU,ml,mS/cm,ml,%,ml,mAU
UV 1_280 ml,UV 1_280 mAU,Cond ml,Cond mS/cm,Conc B ml,%,UV 2_214 ml,mAU
0.264736,2.92155,0.562718,2.975768,2.947161,100,1.455258,52.9384
0.265569,2.922087,0.564385,2.97577,2.955492,100,1.459425,52.931881
0.266402,2.922619,0.566051,2.97578,2.963823,100,1.463591,52.928986
0.267235,2.923053,0.567718,2.975776,2.972153,100,1.467757,52.935791
0.268069,2.923213,0.569384,2.975759,2.980484,100,1.471923,52.939911
0.268902,2.923268,0.571051,2.975754,2.988815,100,1.47609,52.947868
0.269735,2.923324,0.572718,2.975747,2.997146,100,1.480256,52.964455
0.270569,2.923255,0.574384,2.975729,3.005477,100,1.484422,52.977249
0.271402,2.923135,0.576051,2.975715,3.013808,100,1.488588,52.98185
0.272235,2.923014,0.577717,2.975673,3.022139,100,1.492755,52.987808
0.273068,2.922894,0.579384,2.97564,3.03047,100,1.496921,52.996147
0.273902,2.922703,0.581051,2.97565,3.0388,100,1.501087,52.995792
0.274735,2.922456,0.582717,2.975696,3.047131,100,1.505253,52.995525
0.275568,2.922198,0.584384,2.975734,3.055462,100,1.50942,53.001343
0.276402,2.921878,0.58605,2.975741,3.063793,100,1.513586,53.004974
0.277235,2.921497,0.587717,2.975726,3.072124,100,1.517752,53.003407
0.278068,2.921096,0.589383,2.975757,3.080455,100,1.521919,52.998234
0.278901,2.920676,0.59105,2.97578,3.088786,100,1.526085,52.989376
0.279735,2.920236,0.592717,2.975763,3.097117,100,1.530251,52.981937
0.280568,2.919838,0.594383,2.975754,3.105448,100,1.534417,52.968834
0.281401,2.919488,0.59605,2.975746,3.113778,100,1.538584,52.955276
0.282235,2.919137,0.597716,2.975719,3.122109,100,1.54275,52.948307
0.283068,2.91885,0.599383,2.975667,3.13044,100,1.546916,52.929958
0.283901,2.918639,0.60105,2.975629,3.138771,100,1.551082,52.904812
0.284734,2.918442,0.602716,2.975643,3.147102,100,1.555249,52.880272
0.285568,2.918247,0.604383,2.975672,3.155433,100,1.559415,52.854847
0.286401,2.918052,0.606049,2.975672,3.163764,100,1.563581,52.830505
0.287234,2.917857,0.607716,2.975699,3.172095,100,1.567747,52.805187
0.288068,2.917662,0.609383,2.97573,3.180425,100,1.571914,52.775391
0.288901,2.91743,0.611049,2.975767,3.188756,100,1.57608,52.752388
0.289734,2.917085,0.612716,2.975761,3.197087,100,1.580246,52.732277
0.290567,2.916666,0.614382,2.975727,3.205418,100,1.584412,52.719833
0.291401,2.916249,0.616049,2.975725,3.213749,100,1.588579,52.70546
0.292234,2.91583,0.617715,2.975743,3.22208,100,1.592745,52.680622
0.293067,2.915359,0.619382,2.975738,3.230411,100,1.596911,52.664265
0.293901,2.914834,0.621049,2.975759,3.238742,100,1.601078,52.646542
0.294734,2.914295,0.622715,2.975746,3.247072,100,1.605244,52.625008
0.295567,2.913655,0.624382,2.975784,3.255403,100,1.60941,52.608025
0.2964,2.912774,0.626048,2.975801,3.263734,100,1.613576,52.605255
0.297234,2.911762,0.627715,2.975854,3.272065,100,1.617743,52.609814
0.298067,2.910759,0.629381,2.975893,3.280396,100,1.621909,52.61824
0.2989,2.909783,0.631048,2.975937,3.288727,100,1.626075,52.619148
0.299734,2.908934,0.632715,2.97594,3.297058,100,1.630241,52.631199
0.300567,2.908175,0.634381,2.975954,3.305388,100,1.634408,52.661469
0.3014,2.907413,0.636048,2.976007,3.31372,100,1.638574,52.685291
0.302233,2.907126,0.637714,2.975992,3.32205,100,1.64274,52.710396
0.303067,2.907282,0.639381,2.976019,3.330381,100,1.646906,52.733513
0.3039,2.90752,0.641048,2.976039,3.338712,100,1.651073,52.753658
0.304733,2.907757,0.642714,2.9761,3.347043,100,1.655239,52.765034
0.305567,2.90795,0.644381,2.976107,3.355374,100,1.659405,52.762787
0.3064,2.908072,0.646047,2.976122,3.363705,100,1.663571,52.753212
0.307233,2.908167,0.647714,2.976102,3.372036,100,1.667738,52.749828
0.308066,2.908165,0.649381,2.976115,3.380366,100,1.671904,52.751659
0.3089,2.907873,0.651047,2.976166,3.388697,100,1.67607,52.74889
0.309733,2.907432,0.652714,2.976237,3.397028,100,1.680236,52.743191
0.310566,2.906989,0.65438,2.976267,3.405359,100,1.684403,52.72765
0.3114,2.906547,0.656047,2.976303,3.41369,100,1.688569,52.710403
0.312233,2.906211,0.657713,2.976354,3.422021,100,1.692735,52.690155
0.313066,2.905945,0.65938,2.976353,3.430352,100,1.696902,52.678879
0.313899,2.905678,0.661047,2.97637,3.438683,100,1.701068,52.674454
0.314733,2.905305,0.662713,2.976344,3.447013,100,1.705234,52.669235
0.315566,2.904831,0.66438,2.976357,3.455344,100,1.7094,52.658585
0.316399,2.90433,0.666046,2.976347,3.463675,100,1.713567,52.648464
0.317233,2.903828,0.667713,2.976356,3.472006,100,1.717733,52.64856
0.318066,2.903387,0.66938,2.976387,3.480337,100,1.721899,52.654572
0.318899,2.903039,0.671046,2.976357,3.488668,100,1.726065,52.672684
0.319732,2.902725,0.672713,2.976363,3.496999,100,1.730232,52.696453
0.320566,2.902452,0.674379,2.976353,3.50533,100,1.734398,52.732121
0.321399,2.902579,0.676046,2.976346,3.51366,100,1.738564,52.766396
0.322232,2.9029,0.677713,2.976357,3.521991,100,1.74273,52.799294
0.323066,2.903223,0.679379,2.976429,3.530322,100,1.746897,52.830345
0.323899,2.903542,0.681046,2.976466,3.538653,100,1.751063,52.857189
0.324732,2.903782,0.682712,2.976495,3.546984,100,1.755229,52.869869
0.325565,2.90396,0.684379,2.97648,3.555315,100,1.759395,52.875923
0.326399,2.904128,0.686045,2.976536,3.563646,100,1.763562,52.887691
0.327232,2.904072,0.687712,2.976563,3.571977,100,1.767728,52.907688
0.328065,2.903692,0.689379,2.976584,3.580307,100,1.771894,52.927505
0.328899,2.903211,0.691045,2.976604,3.588638,100,1.776061,52.936256
0.329732,2.902738,0.692712,2.976614,3.596969,100,1.780227,52.941708
0.330565,2.90234,0.694378,2.976605,3.6053,100,1.784393,52.946903
0.331398,2.902054,0.696045,2.97663,3.613631,100,1.788559,52.956501
0.332232,2.901816,0.697711,2.976648,3.621962,100,1.792726,52.973061
0.333065,2.901563,0.699378,2.976661,3.630293,100,1.796892,53.000687
0.333898,2.901459,0.701045,2.976684,3.638623,100,1.801058,53.021835
0.334732,2.901576,0.702711,2.976687,3.646955,100,1.805224,53.028282
0.335565,2.901741,0.704378,2.976626,3.655285,100,1.809391,53.022987
0.336398,2.901904,0.706044,2.976605,3.663616,100,1.813557,53.019505
0.337231,2.902154,0.707711,2.976579,3.671947,100,1.817723,53.021862
0.338065,2.902636,0.709378,2.976575,3.680278,100,1.821889,53.020023
0.338898,2.903267,0.711044,2.976608,3.688609,100,1.826056,53.011913
0.339731,2.903881,0.712711,2.976673,3.69694,100,1.830222,53.003201
0.340564,2.904261,0.714377,2.976695,3.705271,100,1.834388,52.98988
0.341398,2.904425,0.716044,2.976697,3.713602,100,1.838555,52.97007
0.342231,2.904588,0.71771,2.976654,3.721932,100,1.842721,52.958782
0.343064,2.904752,0.719377,2.976663,3.730263,100,1.846887,52.95623
0.343898,2.904517,0.721044,2.976675,3.738594,100,1.851053,52.954189
0.344731,2.903783,0.72271,2.976648,3.746925,100,1.855219,52.956001
0.345564,2.902946,0.724377,2.976684,3.755256,100,1.859386,52.95882
0.346397,2.9022,0.726043,2.976743,3.763587,100,1.863552,52.965977
0.347231,2.901667,0.72771,2.976752,3.771918,100,1.867718,52.980618
0.348064,2.901248,0.729377,2.976797,3.780248,100,1.871885,52.9949
0.348897,2.900832,0.731043,2.976844,3.788579,100,1.876051,53.011242
0.349731,2.900506,0.73271,2.976883,3.79691,100,1.880217,53.03207
0.350564,2.900456,0.734376,2.97688,3.805241,100,1.884383,53.044006
0.351397,2.900581,0.736043,2.976894,3.813572,100,1.88855,53.04953
0.35223,2.900706,0.73771,2.976885,3.821903,100,1.892716,53.059395
0.353064,2.90065,0.739376,2.976871,3.830234,100,1.896882,53.068672
0.353897,2.900422,0.741043,2.976875,3.838565,100,1.901048,53.075153
0.35473,2.900176,0.742709,2.976857,3.846895,100,1.905215,53.078484
0.355564,2.899933,0.744376,2.976864,3.855226,100,1.909381,53.077152
0.356397,2.899781,0.746042,2.976874,3.863557,100,1.913547,53.073162
0.35723,2.899741,0.747709,2.976846,3.871888,100,1.917713,53.070995
0.358063,2.899732,0.749376,2.976834,3.880219,100,1.92188,53.071903
0.358897,2.899722,0.751042,2.976794,3.88855,100,1.926046,53.07605
0.35973,2.899624,0.752709,2.976777,3.896881,100,1.930212,53.081379
0.360563,2.899462,0.754375,2.976786,3.905212,100,1.934379,53.079163
0.361397,2.899301,0.756042,2.976796,3.913543,100,1.938545,53.06699
0.36223,2.8991,0.757709,2.976812,3.921873,100,1.942711,53.057865
0.363063,2.898531,0.759375,2.976778,3.930204,100,1.946877,53.054947
0.363896,2.897735,0.761042,2.976781,3.938535,100,1.951044,53.047607
0.36473,2.896934,0.762708,2.976813,3.946866,100,1.95521,53.035404
0.365563,2.896308,0.764375,2.976817,3.955197,100,1.959376,53.014805
0.366396,2.895968,0.766042,2.976851,3.963528,100,1.963542,52.990349
0.36723,2.895737,0.767708,2.976838,3.971859,100,1.967709,52.962749
0.368063,2.895506,0.769375,2.976837,3.980189,100,1.971875,52.935539
0.368896,2.895476,0.771041,2.976801,3.98852,100,1.976041,52.912048
0.369729,2.895772,0.772708,2.976769,3.996851,100,1.980207,52.88998
0.370563,2.896187,0.774374,2.976754,4.005182,100,1.984374,52.854248
0.371396,2.896604,0.776041,2.976766,4.013513,100,1.98854,52.811951
0.372229,2.896676,0.777708,2.976755,4.021844,100,1.992706,52.77243
0.373063,2.896519,0.779374,2.976742,4.030175,100,1.996872,52.7304
0.373896,2.896343,0.781041,2.976741,4.038506,100,2.001039,52.691525
0.374729,2.896167,0.782707,2.9767,4.046836,100,2.005205,52.653355
0.375562,2.895768,0.784374,2.976728,4.055167,100,2.009371,52.618713
0.376396,2.895201,0.78604,2.976707,4.063498,100,2.013537,52.586384
0.377229,2.894607,0.787707,2.976705,4.071829,100,2.017704,52.556091
0.378062,2.89397,0.789374,2.97669,4.08016,100,2.02187,52.533005
0.378896,2.893221,0.79104,2.976683,4.088491,100,2.026036,52.521885
0.379729,2.89243,0.792707,2.976642,4.096822,100,2.030203,52.511269
0.380562,2.891639,0.794373,2.976629,4.105153,100,2.034369,52.500008
0.381395,2.890876,0.79604,2.976637,4.113483,100,2.038535,52.502575
0.382229,2.890424,0.797707,2.976629,4.121814,100,2.042701,52.511539
0.383062,2.890105,0.799373,2.976616,4.130145,100,2.046868,52.51701
0.383895,2.889802,0.80104,2.976594,4.138476,100,2.051034,52.519257
0.384729,2.889446,0.802706,2.976563,4.146807,100,2.0552,52.520428
0.385562,2.888997,0.804373,2.976511,4.155138,100,2.059366,52.52322
0.386395,2.888478,0.80604,2.97652,4.163469,100,2.063533,52.528698
0.387228,2.887952,0.807706,2.976465,4.1718,100,2.067699,52.534077
0.388062,2.887348,0.809373,2.976469,4.18013,100,2.071865,52.53986
0.388895,2.886535,0.811039,2.976473,4.188461,100,2.076031,52.554405
0.389728,2.885589,0.812706,2.976455,4.196792,100,2.080198,52.562145
0.390562,2.88464,0.814372,2.976399,4.205123,100,2.084364,52.560902
0.391395,2.883626,0.816039,2.976415,4.213454,100,2.08853,52.561291
0.392228,2.882548,0.817706,2.976407,4.221785,100,2.092696,52.560127
0.393061,2.881469,0.819372,2.976401,4.230116,100,2.096863,52.55645
0.393895,2.88039,0.821039,2.976365,4.238447,100,2.101029,52.548756
0.394728,2.879469,0.822705,2.976337,4.246778,100,2.105195,52.539333
0.395561,2.878737,0.824372,2.976305,4.255108,100,2.109362,52.539391
0.396395,2.878026,0.826039,2.976254,4.263439,100,2.113528,52.540577
0.397228,2.877313,0.827705,2.976255,4.27177,100,2.117694,52.536892
0.398061,2.876593,0.829372,2.976269,4.280101,100,2.12186,52.533466
0.398894,2.875864,0.831038,2.976312,4.288432,100,2.126027,52.535378
0.399728,2.875139,0.832705,2.976332,4.296763,100,2.130193,52.543407
0.400561,2.874414,0.834372,2.97634,4.305094,100,2.134359,52.570927
0.401394,2.873765,0.836038,2.976317,4.313425,100,2.138525,52.603161
0.402228,2.873192,0.837705,2.976372,4.321755,100,2.142692,52.635975
0.403061,2.872617,0.839371,2.976429,4.330086,100,2.146858,52.669247
0.403894,2.872084,0.841038,2.976434,4.338417,100,2.151024,52.691181
0.404727,2.871601,0.842704,2.976414,4.346748,100,2.15519,52.714104
0.405561,2.871127,0.844371,2.976402,4.355079,100,2.159357,52.748615
0.406394,2.870657,0.846038,2.976411,4.36341,100,2.163523,52.789207
0.407227,2.870031,0.847704,2.976423,4.371741,100,2.167689,52.836315
0.408061,2.869122,0.849371,2.976464,4.380072,100,2.171855,52.877743
0.408894,2.868084,0.851037,2.976509,4.388402,100,2.176022,52.900429
0.409727,2.867036,0.852704,2.976492,4.396733,100,2.180188,52.920422
0.41056,2.865995,0.854371,2.976491,4.405064,100,2.184354,52.945389
0.411394,2.864949,0.856037,2.976546,4.413395,100,2.18852,52.96965
0.412227,2.8639,0.857704,2.97658,4.421726,100,2.192687,52.994881
0.41306,2.86285,0.85937,2.976618,4.430057,100,2.196853,53.018391
0.413894,2.862107,0.861037,2.97664,4.438388,100,2.201019,53.028984
0.414727,2.861626,0.862703,2.976623,4.446719,100,2.205186,53.02869
0.41556,2.861172,0.86437,2.9766,4.45505,100,2.209352,53.024063
0.416393,2.860855,0.866037,2.976642,4.46338,100,2.213518,53.022636
0.417227,2.860686,0.867703,2.976622,4.471711,100,2.217684,53.025536
0.41806,2.860554,0.86937,2.976593,4.480042,100,2.221851,53.03299
0.418893,2.860422,0.871036,2.976587,4.488373,100,2.226017,53.040249
0.419727,2.860328,0.872703,2.976574,4.496704,100,2.230183,53.045216
0.42056,2.860343,0.87437,2.97658,4.505035,100,2.234349,53.04689
0.421393,2.860409,0.876036,2.976607,4.513366,100,2.238516,53.046783
0.422226,2.860487,0.877703,2.976615,4.521697,100,2.242682,53.046242
0.42306,2.860621,0.879369,2.9766,4.530027,100,2.246848,53.05064
0.423893,2.860783,0.881036,2.976627,4.538358,100,2.251014,53.054623
0.424726,2.860946,0.882702,2.97666,4.546689,100,2.255181,53.056034
0.42556,2.861108,0.884369,2.976651,4.55502,100,2.259347,53.052849
0.426393,2.86135,0.886036,2.97664,4.563351,100,2.263513,53.040428
0.427226,2.861687,0.887702,2.97666,4.571681,100,2.267679,53.01495
0.428059,2.862054,0.889369,2.976717,4.580013,100,2.271846,52.996704
0.428893,2.862384,0.891035,2.976711,4.588344,100,2.276012,52.997795
0.429726,2.862644,0.892702,2.976675,4.596674,100,2.280178,53.002522
0.430559,2.86288,0.894369,2.976664,4.605005,100,2.284345,53.008175
0.431393,2.863114,0.896035,2.97667,4.613336,100,2.288511,53.007507
0.432226,2.86335,0.897702,2.976668,4.621667,100,2.292677,53.00185
0.433059,2.86368,0.899368,2.976676,4.629998,100,2.296843,52.996845
0.433892,2.864049,0.901035,2.976664,4.638329,100,2.30101,52.996902
0.434726,2.864417,0.902701,2.976696,4.646659,100,2.305176,53.00106
0.435559,2.865104,0.904368,2.976687,4.654991,100,2.309342,53.014771
0.436392,2.865957,0.906035,2.976698,4.663321,100,2.313509,53.026081
0.437226,2.866782,0.907701,2.976685,4.671652,100,2.317675,53.025696
0.438059,2.86756,0.909368,2.976674,4.679983,100,2.321841,53.027149
0.438892,2.868359,0.911034,2.976705,4.688314,100,2.326007,53.025246
0.439725,2.869213,0.912701,2.976696,4.696645,100,2.330173,53.024277
0.440559,2.870094,0.914368,2.976684,4.704976,100,2.33434,53.025478
0.441392,2.870976,0.916034,2.976656,4.713306,100,2.338506,53.033009
0.442225,2.871854,0.917701,2.976617,4.721637,100,2.342672,53.034481
0.443059,2.872733,0.919367,2.976599,4.729969,100,2.346838,53.035797
0.443892,2.873608,0.921034,2.976511,4.738299,100,2.351005,53.038158
0.444725,2.874487,0.922701,2.976483,4.74663,100,2.355171,53.031197
0.445558,2.875323,0.924367,2.97651,4.754961,100,2.359337,53.013889
0.446392,2.876107,0.926034,2.976498,4.763292,100,2.363503,52.990192
0.447225,2.876889,0.9277,2.976506,4.771623,100,2.36767,52.971893
0.448058,2.877596,0.929367,2.976494,4.779953,100,2.371836,52.959179
0.448892,2.8782,0.931033,2.976485,4.788284,100,2.376002,52.951355
0.449725,2.878774,0.9327,2.976471,4.796615,100,2.380169,52.932213
0.450558,2.879352,0.934367,2.976487,4.804946,100,2.384335,52.908859
0.451391,2.879927,0.936033,2.976459,4.813277,100,2.388501,52.8866
0.452225,2.880503,0.9377,2.976459,4.821608,100,2.392667,52.862793
0.453058,2.881088,0.939366,2.976434,4.829939,100,2.396834,52.844292
0.453891,2.881672,0.941033,2.976423,4.83827,100,2.401,52.83316
0.454724,2.882448,0.9427,2.976429,4.846601,100,2.405166,52.825958
0.455558,2.883421,0.944366,2.976401,4.854931,100,2.409333,52.815128
0.456391,2.884412,0.946033,2.976387,4.863262,100,2.413499,52.797203
0.457224,2.885408,0.947699,2.976394,4.871593,100,2.417665,52.774178
0.458058,2.886281,0.949366,2.976395,4.879924,100,2.421831,52.754539
0.458891,2.886994,0.951032,2.976383,4.888255,100,2.425997,52.74577
0.459724,2.887666,0.952699,2.976404,4.896586,100,2.430164,52.734138
0.460558,2.888342,0.954366,2.976414,4.904917,100,2.43433,52.712944
0.461391,2.889037,0.956032,2.976428,4.913248,100,2.438496,52.697495
0.462224,2.889746,0.957699,2.976465,4.921578,100,2.442662,52.67984
0.463057,2.890448,0.959365,2.97643,4.929909,100,2.446829,52.657715
0.463891,2.891145,0.961032,2.976378,4.93824,100,2.450995,52.654922
0.464724,2.891788,0.962699,2.976403,4.946571,100,2.455161,52.664845
0.465557,2.892395,0.964365,2.97641,4.954902,100,2.459328,52.672459
0.46639,2.893002,0.966032,2.976394,4.963233,100,2.463494,52.674885
0.467224,2.893313,0.967698,2.976362,4.971564,100,2.46766,52.673775
0.468057,2.893296,0.969365,2.976322,4.979895,100,2.471826,52.687344
0.46889,2.893193,0.971031,2.976276,4.988225,100,2.475993,52.70845
0.469724,2.893091,0.972698,2.976249,4.996556,100,2.480159,52.720707
0.470557,2.893019,0.974365,2.976232,5.004887,100,2.484325,52.733734
0.47139,2.893016,0.976031,2.976249,5.013218,100,2.488492,52.758198
0.472223,2.893043,0.977698,2.976216,5.021549,100,2.492658,52.770302
0.473057,2.8931,0.979364,2.976262,5.02988,100,2.496824,52.770439
0.47389,2.893443,0.981031,2.976256,5.038211,100,2.50099,52.774147
0.474723,2.893943,0.982698,2.976267,5.046542,100,2.505157,52.77877
0.475557,2.894441,0.984364,2.976256,5.054873,100,2.509323,52.772007
0.47639,2.894942,0.986031,2.976251,5.063203,100,2.513489,52.758041
0.477223,2.895152,0.987697,2.976256,5.071534,100,2.517655,52.753456
0.478056,2.89517,0.989364,2.976296,5.079865,100,2.521821,52.74947
0.47889,2.89517,0.99103,2.976291,5.088196,100,2.525988,52.744831
0.479723,2.895144,0.992697,2.976317,5.096527,100,2.530154,52.733791
0.480556,2.895066,0.994364,2.976352,5.104858,100,2.53432,52.717411
0.48139,2.894968,0.99603,2.976341,5.113189,100,2.538487,52.702393
0.482223,2.894869,0.997697,2.97636,5.12152,100,2.542653,52.683655
0.483056,2.894773,0.999363,2.976404,5.12985,100,2.546819,52.665852
0.483889,2.894679,1.00103,2.97644,5.138181,100,2.550985,52.658413
0.484723,2.894588,1.002697,2.976412,5.146512,100,2.555152,52.650162
0.485556,2.894497,1.004363,2.976399,5.154843,100,2.559318,52.648708
0.486389,2.894607,1.00603,2.976401,5.163174,100,2.563484,52.655247
0.487223,2.894857,1.007696,2.976434,5.171505,100,2.567651,52.666588
0.488056,2.895132,1.009363,2.976473,5.179836,100,2.571817,52.680683
0.488889,2.895404,1.011029,2.976461,5.188167,100,2.575983,52.692734
0.489722,2.895775,1.012696,2.976495,5.196497,100,2.580149,52.702709
0.490556,2.896209,1.014363,2.976491,5.204828,100,2.584316,52.730667
0.491389,2.896633,1.016029,2.97648,5.213159,100,2.588482,52.766392
0.492222,2.897035,1.017696,2.976491,5.22149,100,2.592648,52.803215
0.493056,2.897384,1.019362,2.976458,5.229821,100,2.596814,52.844349
0.493889,2.897681,1.021029,2.976356,5.238152,100,2.600981,52.873413
0.494722,2.897977,1.022696,2.976312,5.246483,100,2.605147,52.890999
0.495555,2.898274,1.024362,2.976348,5.254814,100,2.609313,52.904163
0.496389,2.898396,1.026029,2.976376,5.263144,100,2.613479,52.913548
0.497222,2.898304,1.027695,2.976368,5.271475,100,2.617646,52.917976
0.498055,2.898189,1.029362,2.97634,5.279806,100,2.621812,52.913757
0.498889,2.897952,1.031029,2.976363,5.288137,100,2.625978,52.895439
0.499722,2.897554,1.032695,2.976368,5.296468,100,2.630144,52.897514
0.500555,2.897121,1.034362,2.976411,5.304799,100,2.634311,52.907284
0.501388,2.896689,1.036028,2.976417,5.313129,100,2.638477,52.915524
0.502222,2.896249,1.037695,2.976441,5.321461,100,2.642643,52.912735
0.503055,2.895794,1.039361,2.976431,5.329792,100,2.646809,52.915058
0.503888,2.895329,1.041028,2.976408,5.338122,100,2.650976,52.918446
0.504722,2.894852,1.042695,2.976453,5.346453,100,2.655142,52.923618
0.505555,2.894343,1.044361,2.976481,5.354784,100,2.659308,52.938702
0.506388,2.893806,1.046028,2.976537,5.363115,100,2.663475,52.967754
0.507221,2.893269,1.047694,2.976542,5.371446,100,2.667641,52.994659
0.508055,2.892732,1.049361,2.976569,5.379776,100,2.671807,52.993706
0.508888,2.892456,1.051028,2.976624,5.388108,100,2.675973,52.980133
0.509721,2.892529,1.052694,2.976621,5.396439,100,2.68014,52.960876
0.510555,2.892703,1.054361,2.97668,5.404769,100,2.684306,52.952362
0.511388,2.892837,1.056027,2.976712,5.4131,100,2.688472,52.948959
0.512221,2.89291,1.057694,2.976726,5.421431,100,2.692638,52.940048
0.513054,2.892962,1.059361,2.97672,5.429762,100,2.696805,52.929558
0.513888,2.893013,1.061027,2.976716,5.438093,100,2.700971,52.920685
0.514721,2.893038,1.062694,2.976701,5.446424,100,2.705137,52.912544
0.515554,2.892804,1.06436,2.976712,5.454754,100,2.709303,52.910152
0.516388,2.89238,1.066027,2.9767,5.463086,100,2.71347,52.913246
0.517221,2.891956,1.067693,2.97667,5.471416,100,2.717636,52.925426
0.518054,2.891581,1.06936,2.9767,5.479747,100,2.721802,52.943489
0.518887,2.891256,1.071027,2.976679,5.488078,100,2.725968,52.962074
0.519721,2.890943,1.072693,2.976695,5.496409,100,2.730135,52.969025
0.520554,2.890633,1.07436,2.976718,5.50474,100,2.734301,52.97744
0.521387,2.890345,1.076026,2.976717,5.513071,100,2.738467,52.993431
0.522221,2.890109,1.077693,2.976681,5.521401,100,2.742634,53.007217
0.523054,2.889895,1.07936,2.976667,5.529732,100,2.7468,53.018944
