UV 1_280,UV 1_280,Cond,Cond,Conc B,Conc B
ml,mAU,ml,mS/cm,ml,%
UV 1_280 ml,UV 1_280 mAU,Cond ml,Cond mS/cm,Conc B ml,Conc B %
15.153843,7.573611,30.332775,3.165935,,
15.154675,7.550467,30.334442,3.16589,,
15.155509,7.528472,30.336109,3.165874,,
15.156343,7.509223,30.337776,3.165853,,
15.157176,7.489647,30.339443,3.165848,,
15.158009,7.470319,30.341108,3.165843,,
15.158842,7.448297,30.342775,3.165826,,
15.159676,7.425779,30.344442,3.165837,,
15.160508,7.403274,30.346109,3.165798,,
15.161342,7.380695,30.347776,3.165824,,
15.162175,7.36004,30.349442,3.16582,,
15.163009,7.341099,30.351109,3.165837,,
15.163841,7.321869,30.352776,3.16585,,
15.164675,7.302621,30.354443,3.165769,,
15.165508,7.281641,30.35611,3.165756,,
15.166341,7.260528,30.357775,3.165715,,
15.167174,7.239545,30.359442,3.165711,,
15.168008,7.218854,30.361109,3.165683,,
15.16884,7.202045,30.362776,3.165615,,
15.169674,7.186377,30.364443,3.165578,,
15.170507,7.171331,30.366108,3.165541,,
15.171341,7.153982,30.367775,3.165523,,
15.172174,7.134114,30.369442,3.165531,,
15.173007,7.113972,30.371109,3.165563,,
15.173841,7.093857,30.372776,3.165575,,
15.174673,7.074615,30.374441,3.165544,,
15.175507,7.057479,30.376108,3.165556,,
15.17634,7.040531,30.377775,3.165494,,
15.177174,7.023831,30.379442,3.165526,,
15.178006,7.00554,30.381109,3.165493,,
15.17884,6.986894,30.382774,3.165503,,
15.179673,6.968085,30.384441,3.165476,,
15.180506,6.949125,30.386108,3.16544,,
15.181339,6.931887,30.387775,3.165426,,
15.182173,6.915214,30.389442,3.165403,,
15.183005,6.898741,30.391108,3.165382,,
15.183839,6.881577,30.392775,3.165358,,
15.184672,6.862267,30.394442,3.165322,,
15.185506,6.842752,30.396109,3.165236,,
15.186338,6.823258,30.397776,3.165213,,
15.187172,6.803907,30.399441,3.165191,,
15.188005,6.78772,30.401108,3.16517,,
15.188838,6.7718,30.402775,3.165138,,
15.189672,6.755861,30.404442,3.165071,,
15.190505,6.738338,30.406109,3.164983,,
15.191339,6.720229,30.407774,3.164923,,
15.192171,6.70227,30.409441,3.164913,,
15.193005,6.683825,30.411108,3.164837,,
15.193838,6.666662,30.412775,3.164815,,
15.194671,6.651225,30.414442,3.164741,,
15.195504,6.63599,30.416107,3.164654,,
15.196338,6.620575,30.417774,3.164611,,
15.197171,6.603491,30.419441,3.164599,,
15.198004,6.58637,30.421108,3.164576,,
15.198837,6.569076,30.422775,3.164567,,
15.199671,6.551931,30.42444,3.164623,,
15.200503,6.536946,30.426107,3.164522,,
15.201337,6.522896,30.427774,3.164468,,
15.20217,6.508732,30.429441,3.164419,,
15.203003,6.493263,30.431108,3.164413,,
15.203836,6.47617,30.432774,3.164429,,
15.20467,6.459231,30.434441,3.164456,,
15.205503,6.442291,30.436108,3.164389,,
15.206336,6.425272,30.437775,3.16437,,
15.20717,6.410338,30.439442,3.164339,,
15.208003,6.395137,30.441107,3.164344,,
15.208836,6.380033,30.442774,3.164362,,
15.209669,6.363202,30.444441,3.164347,,
15.210503,6.345811,30.446108,3.164374,,
15.211336,6.328716,30.447775,3.164388,,
15.212169,6.311537,30.44944,3.164447,,
15.213002,6.295561,30.451107,3.164433,,
15.213836,6.281182,30.452774,3.164399,,
15.214668,6.266808,30.454441,3.164393,,
15.215502,6.252137,30.456108,3.16435,,
15.216335,6.235537,30.457773,3.164299,,
15.217168,6.218967,30.45944,3.16427,,
15.218001,6.202518,30.461107,3.164248,,
15.218835,6.186187,30.462774,3.164216,,
15.219668,6.17119,30.464441,3.164186,,
15.220501,6.156652,30.466106,3.164161,,
15.221334,6.142109,30.467773,3.1641,,
15.222168,6.126604,30.46944,3.164086,,
15.223001,6.111476,30.471107,3.164093,,
15.223834,6.097162,30.472775,3.164057,,
15.224668,6.081848,30.47444,3.164033,,
15.225501,6.066331,30.476107,3.163988,,
15.226334,6.052621,30.477774,3.163972,,
15.227167,6.039256,30.479441,3.16397,,
15.228001,6.025937,30.481108,3.163965,,
15.228833,6.010966,30.482773,3.163961,,
15.229667,5.9958,30.48444,3.163958,,
15.2305,5.980534,30.486107,3.163877,,
15.231333,5.965387,30.487774,3.16376,,
15.232166,5.951585,30.489441,3.16367,,
15.233,5.938556,30.491106,3.163654,,
15.233833,5.925607,30.492773,3.163585,,
15.234666,5.911647,30.49444,3.163527,,
15.235499,5.896722,30.496107,3.163466,,
15.236333,5.881699,30.497774,3.163424,,
15.237165,5.866693,30.499439,3.163371,,
15.237999,5.851841,30.501106,3.163394,,
15.238832,5.838448,30.502773,3.163396,,
15.239666,5.825324,30.50444,3.163375,,
15.240499,5.812228,30.506107,3.163344,,
15.241332,5.798159,30.507772,3.163298,,
15.242166,5.783638,30.509439,3.163296,,
15.242998,5.769346,30.511106,3.163306,,
15.243832,5.754688,30.512774,3.163301,,
15.244665,5.741727,30.514441,3.163268,,
15.245498,5.730034,30.516106,3.163224,,
15.246331,5.71851,30.517773,3.163182,,
15.247165,5.706522,30.51944,3.163169,,
15.247998,5.692502,30.521107,3.163152,,
15.248831,5.678635,30.522774,3.163145,,
15.249664,5.664641,30.524439,3.163111,,
15.250498,5.650518,30.526106,3.163095,,
15.25133,5.638212,30.527773,3.16307,,
15.252164,5.626272,30.52944,3.163025,,
15.252997,5.614556,30.531107,3.163018,,
15.253831,5.601449,30.532772,3.163023,,
15.254663,5.588265,30.534439,3.162978,,
15.255497,5.575065,30.536106,3.162985,,
15.25633,5.561868,30.537773,3.162967,,
15.257163,5.549137,30.53944,3.162956,,
15.257997,5.538137,30.541105,3.162941,,
15.25883,5.526933,30.542772,3.162925,,
15.259663,5.515699,30.544439,3.162882,,
15.260496,5.503005,30.546106,3.162781,,
15.26133,5.490424,30.547773,3.162766,,
15.262163,5.477838,30.549438,3.162711,,
15.262996,5.465219,30.551105,3.162719,,
15.263829,5.453875,30.552773,3.162671,,
15.264663,5.443043,30.55444,3.162655,,
15.265495,5.432172,30.556107,3.162628,,
15.266329,5.420478,30.557772,3.162609,,
15.267162,5.408219,30.559439,3.162621,,
15.267996,5.39605,30.561106,3.16257,,
15.268828,5.383698,30.562773,3.162529,,
15.269662,5.371663,30.56444,3.162509,,
15.270495,5.361299,30.566105,3.162513,,
15.271328,5.350929,30.567772,3.162548,,
15.272161,5.340178,30.569439,3.162521,,
15.272995,5.327614,30.571106,3.162426,,
15.273828,5.315169,30.572773,3.162426,,
15.274661,5.302697,30.574438,3.162432,,
15.275495,5.290324,30.576105,3.162444,,
15.276328,5.279604,30.577772,3.16244,,
15.277161,5.270486,30.579439,3.162382,,
15.277994,5.260928,30.581106,3.16237,,
15.278828,5.250083,30.582771,3.162318,,
15.27966,5.238547,30.584438,3.162272,,
15.280494,5.227094,30.586105,3.162259,,
15.281327,5.21549,30.587772,3.162222,,
15.282161,5.203947,30.589439,3.162195,,
15.282993,5.193337,30.591105,3.162224,,
15.283827,5.183001,30.592772,3.162235,,
15.28466,5.172671,30.594439,3.162195,,
15.285493,5.160553,30.596106,3.162199,,
15.286326,5.148157,30.597773,3.162183,,
15.28716,5.135962,30.599438,3.162198,,
15.287992,5.123605,30.601105,3.162139,,
15.288826,5.111756,30.602772,3.162098,,
15.28966,5.101755,30.604439,3.162069,,
15.290493,5.091953,30.606106,3.162029,,
15.291326,5.081503,30.607771,3.162007,,
15.292159,5.070479,30.609438,3.162009,,
15.292993,5.05941,30.611105,3.161996,,
15.293825,5.048352,30.612772,3.162015,,
15.294659,5.037282,30.614439,3.162032,,
15.295492,5.027017,30.616104,3.162013,,
15.296326,5.017294,30.617771,3.161969,,
15.297158,5.007616,30.619438,3.161915,,
15.297992,4.996525,30.621105,3.161913,,
15.298825,4.985437,30.622772,3.161918,,
15.299658,4.974369,30.624437,3.161913,,
15.300491,4.963286,30.626104,3.16193,,
15.301325,4.952411,30.627771,3.161878,,
15.302157,4.94296,30.629438,3.161892,,
15.302991,4.93338,30.631105,3.16184,,
15.303824,4.923522,30.632771,3.161843,,
15.304658,4.913119,30.634438,3.161827,,
15.30549,4.902619,30.636105,3.161842,,
15.306324,4.8922,30.637772,3.161796,,
15.307158,4.881781,30.639439,3.16174,,
15.30799,4.872284,30.641104,3.161658,,
15.308824,4.863313,30.642771,3.161639,,
15.309657,4.854425,30.644438,3.161646,,
15.310491,4.844375,30.646105,3.161672,,
15.311323,4.834046,30.647772,3.161697,,
15.312157,4.823704,30.649439,3.161677,,
15.31299,4.813274,30.651104,3.161673,,
15.313823,4.803194,30.652771,3.161706,,
15.314656,4.794876,30.654438,3.161649,,
15.31549,4.786624,30.656105,3.161645,,
15.316322,4.778167,30.657772,3.161622,,
15.317156,4.768949,30.659437,3.161558,,
15.317989,4.759731,30.661104,3.161572,,
15.318823,4.750509,30.662771,3.161556,,
15.319655,4.741253,30.664438,3.16151,,
15.320489,4.732682,30.666105,3.161476,,
15.321322,4.724672,30.66777,3.161429,,
15.322155,4.716517,30.669437,3.161371,,
15.322989,4.708091,30.671104,3.161312,,
15.323822,4.698717,30.672771,3.161275,,
15.324656,4.689415,30.674438,3.161304,,
15.325488,4.68007,30.676104,3.161316,,
15.326322,4.671145,30.677771,3.161325,,
15.327155,4.663914,30.679438,3.161316,,
15.327988,4.656684,30.681105,3.161292,,
15.328821,4.649298,30.682772,3.161286,,
15.329655,4.641167,30.684437,3.161237,,
15.330487,4.633396,30.686104,3.161228,,
15.331321,4.625251,30.687771,3.161231,,
15.332154,4.616506,30.689438,3.161189,,
15.332988,4.608254,30.691105,3.161171,,
15.33382,4.600533,30.69277,3.161138,,
15.334654,4.592881,30.694437,3.161029,,
15.335487,4.585127,30.696104,3.160927,,
15.33632,4.576353,30.697771,3.160919,,
15.337153,4.567465,30.699438,3.160876,,
15.337987,4.558517,30.701103,3.16082,,
15.33882,4.54963,30.70277,3.160867,,
15.339653,4.541986,30.704437,3.160894,,
15.340487,4.534441,30.706104,3.16093,,
15.34132,4.526949,30.707771,3.160888,,
15.342153,4.519271,30.709436,3.160846,,
15.342986,4.511474,30.711103,3.160849,,
15.34382,4.503667,30.71277,3.160892,,
15.344652,4.495869,30.714437,3.160877,,
15.345486,4.488332,30.716105,3.160877,,
15.346319,4.48139,30.71777,3.16087,,
15.347153,4.474503,30.719437,3.16084,,
15.347985,4.467623,30.721104,3.160798,,
15.348819,4.459431,30.722771,3.160773,,
15.349652,4.451054,30.724438,3.160733,,
15.350485,4.442822,30.726103,3.160712,,
15.351318,4.434449,30.72777,3.160712,,
15.352152,4.427227,30.729437,3.160742,,
15.352985,4.42036,30.731104,3.160732,,
15.353818,4.413458,30.732771,3.160738,,
15.354651,4.406505,30.734436,3.160788,,
15.355485,4.398649,30.736103,3.160739,,
15.356318,4.390688,30.73777,3.160743,,
15.357151,4.382855,30.739437,3.160772,,
15.357985,4.375076,30.741104,3.160761,,
15.358817,4.368132,30.742769,3.160745,,
15.359651,4.361206,30.744436,3.160754,,
15.360484,4.354279,30.746103,3.16075,,
15.361318,4.34699,30.74777,3.160712,,
15.36215,4.339351,30.749437,3.160706,,
15.362984,4.331691,30.751102,3.160763,,
15.363817,4.323964,30.752769,3.160781,,
15.36465,4.316606,30.754436,3.160803,,
15.365483,4.31022,30.756104,3.160771,,
15.366317,4.303723,30.757771,3.160725,,
15.36715,4.297283,30.759436,3.160736,,
15.367983,4.289797,30.761103,3.160729,,
15.368816,4.282117,30.76277,3.160719,,
15.36965,4.274574,30.764437,3.160714,,
15.370482,4.266924,30.766104,3.160706,,
15.371316,4.260561,30.767769,3.160692,,
15.372149,4.254569,30.769436,3.160666,,
15.372982,4.248575,30.771103,3.160672,,
15.373816,4.242307,30.77277,3.160655,,
15.374649,4.235461,30.774437,3.160668,,
15.375483,4.228557,30.776102,3.160625,,
15.376315,4.221734,30.777769,3.160558,,
15.377149,4.215202,30.779436,3.16053,,
15.377982,4.20965,30.781103,3.160477,,
15.378815,4.20406,30.78277,3.160442,,
15.379648,4.198458,30.784435,3.160398,,
15.380482,4.192081,30.786102,3.160366,,
15.381315,4.185336,30.787769,3.160381,,
15.382148,4.178717,30.789436,3.160391,,
15.382981,4.172193,30.791103,3.160393,,
15.383815,4.166462,30.792768,3.160387,,
15.384647,4.160687,30.794436,3.160384,,
15.385481,4.154464,30.796103,3.16041,,
15.386314,4.148105,30.79777,3.160395,,
15.387147,4.141082,30.799437,3.160348,,
15.38798,4.133912,30.801102,3.160345,,
15.388814,4.126742,30.802769,3.160343,,
15.389647,4.119516,30.804436,3.160283,,
15.39048,4.11354,30.806103,3.160291,,
15.391314,4.107789,30.80777,3.160284,,
15.392147,4.101993,30.809435,3.160255,,
15.39298,4.096124,30.811102,3.160204,,
15.393813,4.089982,30.812769,3.160229,,
15.394647,4.083843,30.814436,3.16024,,
15.39548,4.077711,30.816103,3.160243,,
15.396313,4.07163,30.817768,3.160252,,
15.397146,4.066424,30.819435,3.160201,,
15.39798,4.061344,30.821102,3.160179,,
15.398812,4.056269,30.822769,3.160206,,
15.399646,4.05021,30.824436,3.160175,,
15.400479,4.043861,30.826101,3.160203,,
15.401312,4.037551,30.827768,3.160217,,
15.402145,4.03124,30.829435,3.160178,,
15.402979,4.025323,30.831102,3.160151,,
15.403812,4.019715,30.832769,3.160164,,
15.404645,4.014048,30.834435,3.160151,,
15.405478,4.008283,30.836102,3.16015,,
15.406312,4.001939,30.837769,3.160148,,
15.407145,3.995495,30.839436,3.160189,,
15.407978,3.989094,30.841103,3.160195,,
15.408812,3.982698,30.842768,3.160199,,
15.409645,3.977286,30.844435,3.160165,,
15.410478,3.972015,30.846102,3.160166,,
15.411311,3.966833,30.847769,3.160177,,
15.412145,3.96101,30.849436,3.160244,,
15.412977,3.955011,30.851101,3.160293,,
15.413811,3.949103,30.852768,3.160312,,
15.414644,3.943147,30.854435,3.160304,,
15.415477,3.93739,30.856102,3.160338,,
15.41631,3.932262,30.857769,3.16029,,
15.417144,3.92711,30.859434,3.160306,,
15.417977,3.921903,30.861101,3.160328,,
15.41881,3.916265,30.862768,3.160342,,
15.419643,3.910609,30.864435,3.160335,,
15.420477,3.905005,30.866102,3.160301,,
15.421309,3.899407,30.867767,3.160296,,
15.422143,3.894602,30.869434,3.160243,,
15.422976,3.890101,30.871101,3.160222,,
15.42381,3.885634,30.872768,3.160225,,
15.424643,3.880774,30.874435,3.16023,,
15.425476,3.875518,30.876101,3.160249,,
15.42631,3.870216,30.877768,3.160231,,
15.427142,3.865011,30.879435,3.160217,,
15.427976,3.859736,30.881102,3.160163,,
15.428809,3.855318,30.882769,3.160155,,
15.429642,3.850788,30.884434,3.160146,,
15.430475,3.846307,30.886101,3.160114,,
15.431309,3.841318,30.887768,3.160038,,
15.432142,3.836203,30.889435,3.160028,,
15.432975,3.831092,30.891102,3.160025,,
15.433808,3.825946,30.892767,3.15997,,
15.434642,3.821035,30.894434,3.159915,,
15.435474,3.816309,30.896101,3.159833,,
15.436308,3.811633,30.897768,3.159814,,
15.437141,3.807182,30.899435,3.159782,,
15.437975,3.802203,30.9011,3.159769,,
15.438807,3.796902,30.902767,3.159788,,
15.439641,3.791338,30.904434,3.159771,,
15.440475,3.785725,30.906101,3.159776,,
15.441307,3.781107,30.907768,3.159713,,
15.442141,3.776729,30.909433,3.159717,,
15.442974,3.772391,30.9111,3.159709,,
15.443807,3.767467,30.912767,3.159718,,
15.44464,3.762313,30.914434,3.159719,,
15.445474,3.757138,30.916101,3.159732,,
15.446307,3.751924,30.917767,3.159703,,
15.44714,3.746958,30.919434,3.15971,,
15.447973,3.742554,30.921101,3.159701,,
15.448807,3.738169,30.922768,3.159672,,
15.449639,3.733811,30.924435,3.159617,,
15.450473,3.728752,30.9261,3.159616,,
15.451306,3.723461,30.927767,3.159606,,
15.45214,3.718194,30.929434,3.159606,,
15.452972,3.712896,30.931101,3.15958,,
15.453806,3.708191,30.932768,3.15962,,
15.454639,3.703614,30.934433,3.159641,,
15.455472,3.699088,30.9361,3.159651,,
15.456306,3.694521,30.937767,3.15964,,
15.457139,3.689695,30.939434,3.159614,,
15.457972,3.684883,30.941101,3.159585,,
15.458805,3.680029,30.942766,3.15959,,
15.459639,3.675348,30.944433,3.159605,,
15.460472,3.67104,30.9461,3.159584,,
15.461305,3.66666,30.947767,3.15959,,
15.462138,3.662339,30.949434,3.159607,,
15.462972,3.657257,30.951099,3.159661,,
15.463804,3.651886,30.952766,3.159643,,
15.464638,3.646584,30.954433,3.159687,,
15.465471,3.641196,30.9561,3.159691,,
15.466305,3.636225,30.957767,3.159674,,
15.467137,3.63166,30.959433,3.15965,,
15.467971,3.62711,30.9611,3.159608,,
15.468804,3.622526,30.962767,3.159542,,
15.469637,3.617597,30.964434,3.159464,,
15.47047,3.61269,30.966101,3.159401,,
15.471304,3.607784,30.967766,3.159348,,
15.472136,3.602839,30.969433,3.159285,,
15.47297,3.598488,30.9711,3.15926,,
15.473804,3.5942,30.972767,3.159302,,
15.474637,3.589914,30.974434,3.159239,,
15.47547,3.585315,30.976099,3.159209,,
15.476303,3.580024,30.977766,3.159159,,
15.477137,3.574774,30.979433,3.159138,,
15.477969,3.56953,30.9811,3.159149,,
15.478803,3.564492,30.982767,3.159091,,
15.479636,3.560069,30.984432,3.159048,,
15.48047,3.555645,30.986099,3.159054,,
15.481302,3.551188,30.987766,3.159038,,
15.482136,3.546763,30.989433,3.159021,,
15.482969,3.542242,30.9911,3.159008,,
15.483802,3.537766,30.992765,3.159043,,
15.484635,3.533309,30.994432,3.159057,,
15.485469,3.529477,30.996099,3.159015,,
15.486302,3.525838,30.997766,3.158997,,
15.487135,3.522175,30.999434,3.158954,,
15.487968,3.518507,31.001099,3.158915,,
15.488802,3.513774,31.002766,3.158862,,
15.489635,3.509147,31.004433,3.158803,,
15.490468,3.504846,31.0061,3.158814,,
15.491302,3.500713,31.007767,3.158803,,
15.492134,3.496881,31.009432,3.158769,,
15.492968,3.493092,31.011099,3.158727,,
15.493801,3.4893,31.012766,3.15872,,
15.494635,3.485456,31.014433,3.158682,,
15.495467,3.481454,31.0161,3.158621,,
15.496301,3.477472,31.017765,3.158604,,
15.497134,3.473443,31.019432,3.15857,,
15.497967,3.469507,31.021099,3.158546,,
15.4988,3.465726,31.022766,3.158521,,
15.499634,3.462002,31.024433,3.158475,,
15.500467,3.458283,31.026098,3.158453,,
15.5013,3.45447,31.027765,3.15846,,
15.502133,3.450539,31.029432,3.15845,,
15.502967,3.446653,31.031099,3.158441,,
15.503799,3.44272,31.032766,3.158427,,
15.504633,3.439514,31.034431,3.158394,,
15.505466,3.436627,31.036098,3.15838,,
15.506299,3.433706,31.037766,3.15836,,
15.507133,3.43084,31.039433,3.158311,,
15.507966,3.427711,31.0411,3.158286,,
15.5088,3.424541,31.042767,3.1583,,
15.509632,3.421349,31.044432,3.158319,,
15.510466,3.418182,31.046099,3.158273,,
15.511299,3.415381,31.047766,3.158251,,
15.512132,3.412553,31.049433,3.158207,,
15.512965,3.409737,31.0511,3.158176,,
15.513799,3.406815,31.052765,3.158185,,
15.514632,3.403422,31.054432,3.158202,,
15.515465,3.400014,31.056099,3.158154,,
15.516298,3.396576,31.057766,3.158138,,
15.517132,3.393537,31.059433,3.158152,,
15.517964,3.391092,31.061098,3.158164,,
15.518798,3.388686,31.062765,3.158079,,
15.519631,3.386279,31.064432,3.157981,,
15.520464,3.383619,31.066099,3.157958,,
15.521297,3.380726,31.067766,3.157926,,
15.522131,3.377821,31.069431,3.157955,,
15.522964,3.374915,31.071098,3.15796,,
15.523797,3.372052,31.072765,3.157952,,
15.524631,3.36918,31.074432,3.157951,,
15.525464,3.366307,31.076099,3.157923,,
15.526297,3.363513,31.077765,3.157908,,
15.52713,3.360144,31.079432,3.157862,,
15.527964,3.35679,31.081099,3.157866,,
15.528797,3.353377,31.082766,3.157791,,
15.52963,3.349966,31.084433,3.157787,,
15.530463,3.347636,31.086098,3.157779,,
15.531297,3.34531,31.087765,3.157768,,
15.532129,3.343008,31.089432,3.157739,,
15.532963,3.340271,31.091099,3.15771,,
15.533796,3.336947,31.092766,3.157727,,
15.534629,3.333657,31.094431,3.157736,,
15.535462,3.330364,31.096098,3.157708,,
15.536296,3.327111,31.097765,3.157699,,
15.537129,3.32403,31.099432,3.157687,,
15.537962,3.320955,31.101099,3.157704,,
15.538795,3.317899,31.102764,3.157668,,
15.539629,3.314711,31.104431,3.157659,,
15.540462,3.311479,31.106098,3.157642,,
15.541295,3.30827,31.107765,3.157639,,
15.542129,3.305043,31.109432,3.157657,,
15.542962,3.301994,31.111097,3.157614,,
15.543795,3.299189,31.112764,3.157646,,
15.544628,3.296536,31.114431,3.157685,,
15.545462,3.293664,31.116098,3.157673,,
15.546294,3.290191,31.117765,3.15767,,
15.547128,3.286622,31.119431,3.157694,,
15.547961,3.283014,31.121098,3.157709,,
15.548794,3.279423,31.122765,3.157705,,
15.549627,3.276045,31.124432,3.157632,,
15.550461,3.272714,31.126099,3.157657,,
15.551294,3.269408,31.127764,3.157607,,
15.552127,3.266159,31.129431,3.157578,,
15.55296,3.263015,31.131098,3.15758,,
15.553794,3.259842,31.132765,3.157594,,
15.554626,3.256687,31.134432,3.157631,,
15.55546,3.253634,31.136097,3.157636,,
15.556293,3.251003,31.137764,3.157644,,
15.557127,3.248425,31.139431,3.15766,,
15.55796,3.245886,31.141098,3.157661,,
15.558793,3.242502,31.142765,3.157614,,
15.559627,3.238908,31.14443,3.157609,,
15.560459,3.23528,31.146097,3.157641,,
15.561293,3.231672,31.147764,3.157645,,
15.562126,3.228287,31.149431,3.157664,,
15.562959,3.225157,31.151098,3.157681,,
15.563792,3.222077,31.152763,3.157652,,
15.564626,3.218883,31.15443,3.157668,,
