Run Name,221006 ABm1-40 10.7.19
Run Date,04:08:52 PM   10-06-22
Method Name,Superdex75_10/300 SEC
Export Format Version, 1.00
Method ID, 2655
Points/Second, 5.00
Number of Records,  13470
Offset from Run Start Time,00:00:00
Run End Time,00:44:54
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,UV,Conductivity,Volume
  1544.6,0.005989,   3.736,    15.4
  1544.8,0.005935,   3.736,    15.4
  1545.0,0.005900,   3.736,    15.5
  1545.2,0.005877,   3.736,    15.5
  1545.4,0.005861,   3.736,    15.5
  1545.6,0.005851,   3.736,    15.5
  1545.8,0.005837,   3.736,    15.5
  1546.0,0.005737,   3.736,    15.5
  1546.2,0.005587,   3.736,    15.5
  1546.4,0.005549,   3.736,    15.5
  1546.6,0.005506,   3.736,    15.5
  1546.8,0.005519,   3.736,    15.5
  1547.0,0.005524,   3.736,    15.5
  1547.2,0.005547,   3.736,    15.5
  1547.4,0.005589,   3.736,    15.5
  1547.6,0.005599,   3.736,    15.5
  1547.8,0.005604,   3.736,    15.5
  1548.0,0.005610,   3.736,    15.5
  1548.2,0.005590,   3.736,    15.5
  1548.4,0.005626,   3.736,    15.5
  1548.6,0.005701,   3.736,    15.5
  1548.8,0.005745,   3.736,    15.5
  1549.0,0.005780,   3.736,    15.5
  1549.2,0.005797,   3.736,    15.5
  1549.4,0.005820,   3.736,    15.5
  1549.6,0.005839,   3.736,    15.5
  1549.8,0.005816,   3.749,    15.5
  1550.0,0.005812,   3.736,    15.5
  1550.2,0.005803,   3.736,    15.5
  1550.4,0.005813,   3.749,    15.5
  1550.6,0.005851,   3.736,    15.5
  1550.8,0.005855,   3.736,    15.5
  1551.0,0.005779,   3.736,    15.5
  1551.2,0.005690,   3.736,    15.5
  1551.4,0.005641,   3.736,    15.5
  1551.6,0.005606,   3.736,    15.5
  1551.8,0.005600,   3.723,    15.5
  1552.0,0.005592,   3.723,    15.5
  1552.2,0.005586,   3.723,    15.5
  1552.4,0.005592,   3.736,    15.5
  1552.6,0.005550,   3.736,    15.5
  1552.8,0.005494,   3.736,    15.5
  1553.0,0.005415,   3.736,    15.5
  1553.2,0.005377,   3.736,    15.5
  1553.4,0.005412,   3.736,    15.5
  1553.6,0.005452,   3.736,    15.5
  1553.8,0.005450,   3.736,    15.5
  1554.0,0.005420,   3.736,    15.5
  1554.2,0.005393,   3.736,    15.5
  1554.4,0.005360,   3.723,    15.5
  1554.6,0.005346,   3.723,    15.5
  1554.8,0.005322,   3.723,    15.5
  1555.0,0.005370,   3.723,    15.6
  1555.2,0.005461,   3.723,    15.6
  1555.4,0.005538,   3.723,    15.6
  1555.6,0.005568,   3.723,    15.6
  1555.8,0.005551,   3.723,    15.6
  1556.0,0.005507,   3.723,    15.6
  1556.2,0.005463,   3.723,    15.6
  1556.4,0.005434,   3.723,    15.6
  1556.6,0.005414,   3.723,    15.6
  1556.8,0.005374,   3.723,    15.6
  1557.0,0.005346,   3.723,    15.6
  1557.2,0.005309,   3.723,    15.6
  1557.4,0.005301,   3.723,    15.6
  1557.6,0.005245,   3.723,    15.6
  1557.8,0.005189,   3.723,    15.6
  1558.0,0.005185,   3.736,    15.6
  1558.2,0.005166,   3.723,    15.6
  1558.4,0.005169,   3.723,    15.6
  1558.6,0.005182,   3.723,    15.6
  1558.8,0.005166,   3.723,    15.6
  1559.0,0.005159,   3.723,    15.6
  1559.2,0.005252,   3.723,    15.6
  1559.4,0.005320,   3.723,    15.6
  1559.6,0.005350,   3.723,    15.6
  1559.8,0.005273,   3.723,    15.6
  1560.0,0.005223,   3.723,    15.6
  1560.2,0.005208,   3.723,    15.6
  1560.4,0.005114,   3.723,    15.6
  1560.6,0.005052,   3.723,    15.6
  1560.8,0.004992,   3.723,    15.6
  1561.0,0.004976,   3.723,    15.6
  1561.2,0.005009,   3.723,    15.6
  1561.4,0.005017,   3.723,    15.6
  1561.6,0.004944,   3.723,    15.6
  1561.8,0.004853,   3.723,    15.6
  1562.0,0.004798,   3.723,    15.6
  1562.2,0.004816,   3.723,    15.6
  1562.4,0.004826,   3.723,    15.6
  1562.6,0.004836,   3.723,    15.6
  1562.8,0.004883,   3.723,    15.6
  1563.0,0.004887,   3.723,    15.6
  1563.2,0.004883,   3.723,    15.6
  1563.4,0.004826,   3.723,    15.6
  1563.6,0.004767,   3.723,    15.6
  1563.8,0.004704,   3.723,    15.6
  1564.0,0.004691,   3.723,    15.6
  1564.2,0.004639,   3.723,    15.6
  1564.4,0.004619,   3.723,    15.6
  1564.6,0.004550,   3.723,    15.6
  1564.8,0.004517,   3.723,    15.6
  1565.0,0.004503,   3.723,    15.7
  1565.2,0.004461,   3.723,    15.7
  1565.4,0.004460,   3.723,    15.7
  1565.6,0.004496,   3.723,    15.7
  1565.8,0.004488,   3.723,    15.7
  1566.0,0.004463,   3.723,    15.7
  1566.2,0.004474,   3.723,    15.7
  1566.4,0.004452,   3.723,    15.7
  1566.6,0.004480,   3.723,    15.7
  1566.8,0.004490,   3.723,    15.7
  1567.0,0.004549,   3.723,    15.7
  1567.2,0.004557,   3.723,    15.7
  1567.4,0.004565,   3.723,    15.7
  1567.6,0.004598,   3.723,    15.7
  1567.8,0.004640,   3.723,    15.7
  1568.0,0.004671,   3.723,    15.7
  1568.2,0.004746,   3.723,    15.7
  1568.4,0.004778,   3.723,    15.7
  1568.6,0.004783,   3.723,    15.7
  1568.8,0.004795,   3.723,    15.7
  1569.0,0.004836,   3.723,    15.7
  1569.2,0.004912,   3.723,    15.7
  1569.4,0.004994,   3.723,    15.7
  1569.6,0.005059,   3.723,    15.7
  1569.8,0.005086,   3.723,    15.7
  1570.0,0.005082,   3.723,    15.7
  1570.2,0.005049,   3.723,    15.7
  1570.4,0.005070,   3.723,    15.7
  1570.6,0.005093,   3.723,    15.7
  1570.8,0.005141,   3.723,    15.7
  1571.0,0.005186,   3.723,    15.7
  1571.2,0.005202,   3.723,    15.7
  1571.4,0.005189,   3.723,    15.7
  1571.6,0.005139,   3.723,    15.7
  1571.8,0.005099,   3.723,    15.7
  1572.0,0.005098,   3.723,    15.7
  1572.2,0.005080,   3.723,    15.7
  1572.4,0.005096,   3.723,    15.7
  1572.6,0.005105,   3.723,    15.7
  1572.8,0.005039,   3.723,    15.7
  1573.0,0.005007,   3.723,    15.7
  1573.2,0.005002,   3.723,    15.7
  1573.4,0.005015,   3.723,    15.7
  1573.6,0.005061,   3.723,    15.7
  1573.8,0.005101,   3.723,    15.7
  1574.0,0.005173,   3.723,    15.7
  1574.2,0.005164,   3.723,    15.7
  1574.4,0.005161,   3.723,    15.7
  1574.6,0.005163,   3.723,    15.7
  1574.8,0.005196,   3.723,    15.7
  1575.0,0.005214,   3.723,    15.8
  1575.2,0.005227,   3.723,    15.8
  1575.4,0.005244,   3.723,    15.8
  1575.6,0.005231,   3.723,    15.8
  1575.8,0.005188,   3.723,    15.8
  1576.0,0.005131,   3.723,    15.8
  1576.2,0.005119,   3.723,    15.8
  1576.4,0.005041,   3.723,    15.8
  1576.6,0.004998,   3.723,    15.8
  1576.8,0.004935,   3.723,    15.8
  1577.0,0.004894,   3.723,    15.8
  1577.2,0.004844,   3.723,    15.8
  1577.4,0.004853,   3.723,    15.8
  1577.6,0.004897,   3.723,    15.8
  1577.8,0.004926,   3.723,    15.8
  1578.0,0.004978,   3.723,    15.8
  1578.2,0.005047,   3.736,    15.8
  1578.4,0.005104,   3.736,    15.8
  1578.6,0.005122,   3.736,    15.8
  1578.8,0.005157,   3.736,    15.8
  1579.0,0.005154,   3.736,    15.8
  1579.2,0.005192,   3.736,    15.8
  1579.4,0.005233,   3.736,    15.8
  1579.6,0.005265,   3.736,    15.8
  1579.8,0.005265,   3.736,    15.8
  1580.0,0.005229,   3.736,    15.8
  1580.2,0.005201,   3.736,    15.8
  1580.4,0.005196,   3.736,    15.8
  1580.6,0.005095,   3.736,    15.8
  1580.8,0.005044,   3.736,    15.8
  1581.0,0.004970,   3.736,    15.8
  1581.2,0.004970,   3.736,    15.8
  1581.4,0.005014,   3.736,    15.8
  1581.6,0.005028,   3.736,    15.8
  1581.8,0.005017,   3.736,    15.8
  1582.0,0.004973,   3.736,    15.8
  1582.2,0.004919,   3.723,    15.8
  1582.4,0.004825,   3.736,    15.8
  1582.6,0.004767,   3.736,    15.8
  1582.8,0.004664,   3.723,    15.8
  1583.0,0.004701,   3.723,    15.8
  1583.2,0.004719,   3.723,    15.8
  1583.4,0.004788,   3.723,    15.8
  1583.6,0.004797,   3.736,    15.8
  1583.8,0.004806,   3.736,    15.8
  1584.0,0.004813,   3.736,    15.8
  1584.2,0.004828,   3.736,    15.8
  1584.4,0.004855,   3.736,    15.8
  1584.6,0.004880,   3.736,    15.8
  1584.8,0.004932,   3.736,    15.8
  1585.0,0.004911,   3.736,    15.9
  1585.2,0.004917,   3.736,    15.9
  1585.4,0.004872,   3.736,    15.9
  1585.6,0.004894,   3.736,    15.9
  1585.8,0.004873,   3.736,    15.9
  1586.0,0.004858,   3.736,    15.9
  1586.2,0.004839,   3.736,    15.9
  1586.4,0.004818,   3.723,    15.9
  1586.6,0.004791,   3.736,    15.9
  1586.8,0.004759,   3.736,    15.9
  1587.0,0.004714,   3.736,    15.9
  1587.2,0.004680,   3.736,    15.9
  1587.4,0.004655,   3.736,    15.9
  1587.6,0.004617,   3.736,    15.9
  1587.8,0.004618,   3.736,    15.9
  1588.0,0.004556,   3.736,    15.9
  1588.2,0.004517,   3.723,    15.9
  1588.4,0.004466,   3.723,    15.9
  1588.6,0.004415,   3.723,    15.9
  1588.8,0.004319,   3.723,    15.9
  1589.0,0.004221,   3.723,    15.9
  1589.2,0.004143,   3.723,    15.9
  1589.4,0.004150,   3.736,    15.9
  1589.6,0.004169,   3.736,    15.9
  1589.8,0.004207,   3.723,    15.9
  1590.0,0.004243,   3.736,    15.9
  1590.2,0.004231,   3.736,    15.9
  1590.4,0.004101,   3.736,    15.9
  1590.6,0.003954,   3.736,    15.9
  1590.8,0.003895,   3.736,    15.9
  1591.0,0.003865,   3.736,    15.9
  1591.2,0.003905,   3.736,    15.9
  1591.4,0.003948,   3.736,    15.9
  1591.6,0.003975,   3.736,    15.9
  1591.8,0.003948,   3.736,    15.9
  1592.0,0.003898,   3.736,    15.9
  1592.2,0.003830,   3.736,    15.9
  1592.4,0.003794,   3.736,    15.9
  1592.6,0.003734,   3.736,    15.9
  1592.8,0.003769,   3.736,    15.9
  1593.0,0.003831,   3.736,    15.9
  1593.2,0.003816,   3.736,    15.9
  1593.4,0.003788,   3.736,    15.9
  1593.6,0.003732,   3.736,    15.9
  1593.8,0.003690,   3.736,    15.9
  1594.0,0.003682,   3.736,    15.9
  1594.2,0.003703,   3.736,    15.9
  1594.4,0.003728,   3.736,    15.9
  1594.6,0.003719,   3.723,    15.9
  1594.8,0.003640,   3.736,    15.9
  1595.0,0.003590,   3.736,    16.0
  1595.2,0.003539,   3.736,    16.0
  1595.4,0.003502,   3.736,    16.0
  1595.6,0.003484,   3.736,    16.0
  1595.8,0.003425,   3.736,    16.0
  1596.0,0.003385,   3.736,    16.0
  1596.2,0.003328,   3.736,    16.0
  1596.4,0.003278,   3.736,    16.0
  1596.6,0.003348,   3.723,    16.0
  1596.8,0.003440,   3.723,    16.0
  1597.0,0.003561,   3.723,    16.0
  1597.2,0.003582,   3.723,    16.0
  1597.4,0.003608,   3.723,    16.0
  1597.6,0.003648,   3.723,    16.0
  1597.8,0.003687,   3.723,    16.0
  1598.0,0.003704,   3.723,    16.0
  1598.2,0.003716,   3.723,    16.0
  1598.4,0.003706,   3.723,    16.0
  1598.6,0.003727,   3.736,    16.0
  1598.8,0.003736,   3.736,    16.0
  1599.0,0.003616,   3.736,    16.0
  1599.2,0.003487,   3.736,    16.0
  1599.4,0.003400,   3.736,    16.0
  1599.6,0.003437,   3.736,    16.0
  1599.8,0.003488,   3.736,    16.0
  1600.0,0.003553,   3.736,    16.0
  1600.2,0.003586,   3.736,    16.0
  1600.4,0.003595,   3.736,    16.0
  1600.6,0.003598,   3.736,    16.0
  1600.8,0.003602,   3.736,    16.0
  1601.0,0.003609,   3.736,    16.0
  1601.2,0.003609,   3.736,    16.0
  1601.4,0.003562,   3.736,    16.0
  1601.6,0.003523,   3.736,    16.0
  1601.8,0.003447,   3.736,    16.0
  1602.0,0.003416,   3.736,    16.0
  1602.2,0.003364,   3.736,    16.0
  1602.4,0.003284,   3.736,    16.0
  1602.6,0.003197,   3.736,    16.0
  1602.8,0.003134,   3.736,    16.0
  1603.0,0.003110,   3.749,    16.0
  1603.2,0.003086,   3.736,    16.0
  1603.4,0.003063,   3.736,    16.0
  1603.6,0.003051,   3.749,    16.0
  1603.8,0.003069,   3.736,    16.0
  1604.0,0.003056,   3.736,    16.0
  1604.2,0.003019,   3.736,    16.0
  1604.4,0.002928,   3.736,    16.0
  1604.6,0.002852,   3.736,    16.0
  1604.8,0.002795,   3.736,    16.0
  1605.0,0.002782,   3.736,    16.1
  1605.2,0.002775,   3.736,    16.1
  1605.4,0.002760,   3.736,    16.1
  1605.6,0.002748,   3.736,    16.1
  1605.8,0.002746,   3.736,    16.1
  1606.0,0.002709,   3.736,    16.1
  1606.2,0.002675,   3.723,    16.1
  1606.4,0.002649,   3.723,    16.1
  1606.6,0.002646,   3.723,    16.1
  1606.8,0.002666,   3.736,    16.1
  1607.0,0.002679,   3.736,    16.1
  1607.2,0.002659,   3.736,    16.1
  1607.4,0.002636,   3.723,    16.1
  1607.6,0.002634,   3.723,    16.1
  1607.8,0.002635,   3.736,    16.1
  1608.0,0.002656,   3.723,    16.1
  1608.2,0.002564,   3.723,    16.1
  1608.4,0.002499,   3.723,    16.1
  1608.6,0.002471,   3.723,    16.1
  1608.8,0.002457,   3.723,    16.1
  1609.0,0.002492,   3.723,    16.1
  1609.2,0.002512,   3.723,    16.1
  1609.4,0.002547,   3.723,    16.1
  1609.6,0.002562,   3.723,    16.1
  1609.8,0.002571,   3.723,    16.1
  1610.0,0.002545,   3.723,    16.1
  1610.2,0.002534,   3.723,    16.1
  1610.4,0.002542,   3.723,    16.1
  1610.6,0.002635,   3.723,    16.1
  1610.8,0.002690,   3.723,    16.1
  1611.0,0.002678,   3.723,    16.1
  1611.2,0.002649,   3.723,    16.1
  1611.4,0.002602,   3.723,    16.1
  1611.6,0.002588,   3.723,    16.1
  1611.8,0.002573,   3.723,    16.1
  1612.0,0.002569,   3.723,    16.1
  1612.2,0.002546,   3.723,    16.1
  1612.4,0.002551,   3.723,    16.1
  1612.6,0.002595,   3.723,    16.1
  1612.8,0.002564,   3.736,    16.1
  1613.0,0.002499,   3.736,    16.1
  1613.2,0.002474,   3.736,    16.1
  1613.4,0.002460,   3.736,    16.1
  1613.6,0.002464,   3.736,    16.1
  1613.8,0.002425,   3.736,    16.1
  1614.0,0.002372,   3.736,    16.1
  1614.2,0.002392,   3.736,    16.1
  1614.4,0.002489,   3.723,    16.1
  1614.6,0.002566,   3.736,    16.1
  1614.8,0.002578,   3.723,    16.1
  1615.0,0.002522,   3.736,    16.2
  1615.2,0.002487,   3.723,    16.2
  1615.4,0.002496,   3.736,    16.2
  1615.6,0.002496,   3.723,    16.2
  1615.8,0.002513,   3.736,    16.2
  1616.0,0.002514,   3.736,    16.2
  1616.2,0.002554,   3.736,    16.2
  1616.4,0.002577,   3.723,    16.2
  1616.6,0.002525,   3.723,    16.2
  1616.8,0.002414,   3.723,    16.2
  1617.0,0.002336,   3.723,    16.2
  1617.2,0.002322,   3.723,    16.2
  1617.4,0.002346,   3.723,    16.2
  1617.6,0.002369,   3.723,    16.2
  1617.8,0.002359,   3.723,    16.2
  1618.0,0.002343,   3.723,    16.2
  1618.2,0.002319,   3.723,    16.2
  1618.4,0.002297,   3.723,    16.2
  1618.6,0.002247,   3.723,    16.2
  1618.8,0.002220,   3.723,    16.2
  1619.0,0.002188,   3.723,    16.2
  1619.2,0.002163,   3.723,    16.2
  1619.4,0.002108,   3.723,    16.2
  1619.6,0.002072,   3.723,    16.2
  1619.8,0.002097,   3.736,    16.2
  1620.0,0.002065,   3.736,    16.2
  1620.2,0.002044,   3.723,    16.2
  1620.4,0.002033,   3.723,    16.2
  1620.6,0.002016,   3.723,    16.2
  1620.8,0.002026,   3.723,    16.2
  1621.0,0.002035,   3.723,    16.2
  1621.2,0.002034,   3.723,    16.2
  1621.4,0.002044,   3.723,    16.2
  1621.6,0.002056,   3.736,    16.2
  1621.8,0.002099,   3.736,    16.2
  1622.0,0.002134,   3.736,    16.2
  1622.2,0.002092,   3.736,    16.2
  1622.4,0.002062,   3.723,    16.2
  1622.6,0.002049,   3.723,    16.2
  1622.8,0.002023,   3.723,    16.2
  1623.0,0.002001,   3.723,    16.2
  1623.2,0.001974,   3.723,    16.2
  1623.4,0.001971,   3.723,    16.2
  1623.6,0.002002,   3.723,    16.2
  1623.8,0.002020,   3.736,    16.2
  1624.0,0.001994,   3.736,    16.2
  1624.2,0.001951,   3.736,    16.2
  1624.4,0.001857,   3.723,    16.2
  1624.6,0.001790,   3.723,    16.2
  1624.8,0.001809,   3.723,    16.2
  1625.0,0.001857,   3.723,    16.3
  1625.2,0.001883,   3.723,    16.3
  1625.4,0.001909,   3.723,    16.3
  1625.6,0.001926,   3.723,    16.3
  1625.8,0.001936,   3.736,    16.3
  1626.0,0.001946,   3.736,    16.3
  1626.2,0.001937,   3.736,    16.3
  1626.4,0.002025,   3.736,    16.3
  1626.6,0.002124,   3.736,    16.3
  1626.8,0.002217,   3.736,    16.3
  1627.0,0.002313,   3.723,    16.3
  1627.2,0.002375,   3.723,    16.3
  1627.4,0.002399,   3.723,    16.3
  1627.6,0.002428,   3.723,    16.3
  1627.8,0.002468,   3.723,    16.3
  1628.0,0.002509,   3.723,    16.3
  1628.2,0.002542,   3.723,    16.3
  1628.4,0.002541,   3.723,    16.3
  1628.6,0.002542,   3.723,    16.3
  1628.8,0.002516,   3.723,    16.3
  1629.0,0.002490,   3.723,    16.3
  1629.2,0.002502,   3.723,    16.3
  1629.4,0.002454,   3.709,    16.3
  1629.6,0.002418,   3.709,    16.3
  1629.8,0.002337,   3.709,    16.3
  1630.0,0.002281,   3.709,    16.3
  1630.2,0.002228,   3.709,    16.3
  1630.4,0.002199,   3.709,    16.3
  1630.6,0.002201,   3.696,    16.3
  1630.8,0.002211,   3.696,    16.3
  1631.0,0.002235,   3.696,    16.3
  1631.2,0.002233,   3.696,    16.3
  1631.4,0.002232,   3.683,    16.3
  1631.6,0.002228,   3.683,    16.3
  1631.8,0.002242,   3.683,    16.3
  1632.0,0.002272,   3.683,    16.3
  1632.2,0.002343,   3.683,    16.3
  1632.4,0.002417,   3.683,    16.3
  1632.6,0.002458,   3.670,    16.3
  1632.8,0.002475,   3.670,    16.3
  1633.0,0.002479,   3.656,    16.3
  1633.2,0.002473,   3.656,    16.3
  1633.4,0.002502,   3.656,    16.3
  1633.6,0.002524,   3.643,    16.3
  1633.8,0.002550,   3.643,    16.3
  1634.0,0.002533,   3.630,    16.3
  1634.2,0.002531,   3.630,    16.3
  1634.4,0.002519,   3.616,    16.3
  1634.6,0.002493,   3.616,    16.3
  1634.8,0.002462,   3.603,    16.3
  1635.0,0.002483,   3.603,    16.4
  1635.2,0.002514,   3.590,    16.4
  1635.4,0.002558,   3.590,    16.4
  1635.6,0.002613,   3.590,    16.4
  1635.8,0.002621,   3.577,    16.4
  1636.0,0.002611,   3.563,    16.4
  1636.2,0.002563,   3.563,    16.4
  1636.4,0.002575,   3.550,    16.4
  1636.6,0.002572,   3.550,    16.4
  1636.8,0.002580,   3.537,    16.4
  1637.0,0.002624,   3.537,    16.4
  1637.2,0.002681,   3.523,    16.4
  1637.4,0.002777,   3.510,    16.4
  1637.6,0.002810,   3.510,    16.4
  1637.8,0.002854,   3.497,    16.4
  1638.0,0.002888,   3.497,    16.4
  1638.2,0.002901,   3.483,    16.4
  1638.4,0.002950,   3.470,    16.4
  1638.6,0.002980,   3.470,    16.4
  1638.8,0.002948,   3.470,    16.4
  1639.0,0.002907,   3.457,    16.4
  1639.2,0.002855,   3.444,    16.4
  1639.4,0.002810,   3.430,    16.4
  1639.6,0.002827,   3.417,    16.4
  1639.8,0.002746,   3.404,    16.4
  1640.0,0.002748,   3.404,    16.4
  1640.2,0.002677,   3.390,    16.4
  1640.4,0.002607,   3.377,    16.4
  1640.6,0.002558,   3.364,    16.4
  1640.8,0.002495,   3.351,    16.4
  1641.0,0.002515,   3.337,    16.4
  1641.2,0.002646,   3.324,    16.4
  1641.4,0.002771,   3.311,    16.4
  1641.6,0.002794,   3.311,    16.4
  1641.8,0.002753,   3.284,    16.4
  1642.0,0.002665,   3.271,    16.4
  1642.2,0.002629,   3.271,    16.4
  1642.4,0.002591,   3.257,    16.4
  1642.6,0.002576,   3.244,    16.4
  1642.8,0.002557,   3.231,    16.4
  1643.0,0.002580,   3.218,    16.4
  1643.2,0.002650,   3.204,    16.4
  1643.4,0.002737,   3.191,    16.4
  1643.6,0.002710,   3.178,    16.4
  1643.8,0.002662,   3.164,    16.4
  1644.0,0.002665,   3.151,    16.4
  1644.2,0.002674,   3.151,    16.4
  1644.4,0.002701,   3.138,    16.4
  1644.6,0.002704,   3.124,    16.4
  1644.8,0.002681,   3.111,    16.4
  1645.0,0.002673,   3.098,    16.5
  1645.2,0.002639,   3.085,    16.5
  1645.4,0.002596,   3.071,    16.5
  1645.6,0.002569,   3.071,    16.5
  1645.8,0.002475,   3.045,    16.5
  1646.0,0.002429,   3.045,    16.5
  1646.2,0.002422,   3.031,    16.5
  1646.4,0.002422,   3.018,    16.5
  1646.6,0.002450,   3.005,    16.5
  1646.8,0.002426,   2.992,    16.5
  1647.0,0.002415,   2.992,    16.5
  1647.2,0.002416,   2.978,    16.5
  1647.4,0.002424,   2.965,    16.5
  1647.6,0.002405,   2.965,    16.5
  1647.8,0.002352,   2.952,    16.5
  1648.0,0.002249,   2.952,    16.5
  1648.2,0.002218,   2.938,    16.5
  1648.4,0.002211,   2.925,    16.5
  1648.6,0.002209,   2.925,    16.5
  1648.8,0.002199,   2.912,    16.5
  1649.0,0.002209,   2.912,    16.5
  1649.2,0.002220,   2.898,    16.5
  1649.4,0.002250,   2.898,    16.5
  1649.6,0.002285,   2.885,    16.5
  1649.8,0.002392,   2.885,    16.5
  1650.0,0.002557,   2.872,    16.5
  1650.2,0.002667,   2.872,    16.5
  1650.4,0.002711,   2.859,    16.5
  1650.6,0.002680,   2.859,    16.5
  1650.8,0.002632,   2.859,    16.5
  1651.0,0.002578,   2.845,    16.5
  1651.2,0.002587,   2.845,    16.5
  1651.4,0.002622,   2.845,    16.5
  1651.6,0.002668,   2.832,    16.5
  1651.8,0.002687,   2.832,    16.5
  1652.0,0.002692,   2.819,    16.5
  1652.2,0.002586,   2.819,    16.5
  1652.4,0.002493,   2.819,    16.5
  1652.6,0.002435,   2.819,    16.5
  1652.8,0.002383,   2.805,    16.5
  1653.0,0.002363,   2.805,    16.5
  1653.2,0.002324,   2.805,    16.5
  1653.4,0.002290,   2.805,    16.5
  1653.6,0.002261,   2.805,    16.5
  1653.8,0.002187,   2.805,    16.5
  1654.0,0.002112,   2.792,    16.5
  1654.2,0.002044,   2.792,    16.5
  1654.4,0.002050,   2.792,    16.5
  1654.6,0.002095,   2.792,    16.5
  1654.8,0.002073,   2.792,    16.5
  1655.0,0.002025,   2.792,    16.6
  1655.2,0.002023,   2.792,    16.6
  1655.4,0.002028,   2.792,    16.6
  1655.6,0.002049,   2.792,    16.6
  1655.8,0.002093,   2.792,    16.6
  1656.0,0.002090,   2.792,    16.6
  1656.2,0.002086,   2.792,    16.6
  1656.4,0.002087,   2.792,    16.6
  1656.6,0.002086,   2.792,    16.6
  1656.8,0.002010,   2.792,    16.6
  1657.0,0.001942,   2.792,    16.6
  1657.2,0.001946,   2.792,    16.6
  1657.4,0.002010,   2.792,    16.6
  1657.6,0.002087,   2.792,    16.6
  1657.8,0.002130,   2.792,    16.6
  1658.0,0.002148,   2.792,    16.6
  1658.2,0.002025,   2.792,    16.6
  1658.4,0.001924,   2.792,    16.6
  1658.6,0.001916,   2.792,    16.6
  1658.8,0.001911,   2.792,    16.6
  1659.0,0.001901,   2.792,    16.6
  1659.2,0.001884,   2.805,    16.6
  1659.4,0.001874,   2.805,    16.6
  1659.6,0.001857,   2.805,    16.6
  1659.8,0.001899,   2.805,    16.6
  1660.0,0.001962,   2.805,    16.6
  1660.2,0.001955,   2.805,    16.6
  1660.4,0.001961,   2.805,    16.6
  1660.6,0.002004,   2.805,    16.6
  1660.8,0.002052,   2.805,    16.6
  1661.0,0.002032,   2.819,    16.6
  1661.2,0.002012,   2.819,    16.6
  1661.4,0.001994,   2.819,    16.6
  1661.6,0.001983,   2.819,    16.6
  1661.8,0.001933,   2.819,    16.6
  1662.0,0.001868,   2.819,    16.6
  1662.2,0.001724,   2.819,    16.6
  1662.4,0.001574,   2.819,    16.6
  1662.6,0.001522,   2.832,    16.6
  1662.8,0.001523,   2.832,    16.6
  1663.0,0.001656,   2.832,    16.6
  1663.2,0.001757,   2.832,    16.6
  1663.4,0.001801,   2.832,    16.6
  1663.6,0.001835,   2.832,    16.6
  1663.8,0.001886,   2.845,    16.6
  1664.0,0.001964,   2.845,    16.6
  1664.2,0.002123,   2.845,    16.6
  1664.4,0.002250,   2.845,    16.6
  1664.6,0.002295,   2.845,    16.6
  1664.8,0.002278,   2.845,    16.6
  1665.0,0.002239,   2.845,    16.7
  1665.2,0.002152,   2.845,    16.7
  1665.4,0.002026,   2.859,    16.7
  1665.6,0.001925,   2.859,    16.7
  1665.8,0.001880,   2.859,    16.7
  1666.0,0.001832,   2.859,    16.7
  1666.2,0.001800,   2.859,    16.7
  1666.4,0.001737,   2.872,    16.7
  1666.6,0.001638,   2.872,    16.7
  1666.8,0.001564,   2.872,    16.7
  1667.0,0.001606,   2.872,    16.7
  1667.2,0.001676,   2.872,    16.7
  1667.4,0.001730,   2.885,    16.7
  1667.6,0.001785,   2.885,    16.7
  1667.8,0.001781,   2.885,    16.7
  1668.0,0.001763,   2.885,    16.7
  1668.2,0.001728,   2.885,    16.7
  1668.4,0.001710,   2.885,    16.7
  1668.6,0.001654,   2.898,    16.7
  1668.8,0.001612,   2.898,    16.7
  1669.0,0.001563,   2.898,    16.7
  1669.2,0.001550,   2.898,    16.7
  1669.4,0.001626,   2.912,    16.7
  1669.6,0.001655,   2.912,    16.7
  1669.8,0.001702,   2.912,    16.7
  1670.0,0.001754,   2.912,    16.7
  1670.2,0.001853,   2.925,    16.7
  1670.4,0.001927,   2.925,    16.7
  1670.6,0.001937,   2.925,    16.7
  1670.8,0.001896,   2.925,    16.7
  1671.0,0.001896,   2.925,    16.7
  1671.2,0.001900,   2.938,    16.7
  1671.4,0.001899,   2.938,    16.7
  1671.6,0.001872,   2.938,    16.7
  1671.8,0.001715,   2.938,    16.7
  1672.0,0.001613,   2.952,    16.7
  1672.2,0.001493,   2.952,    16.7
  1672.4,0.001413,   2.952,    16.7
  1672.6,0.001366,   2.952,    16.7
  1672.8,0.001393,   2.965,    16.7
  1673.0,0.001459,   2.965,    16.7
  1673.2,0.001525,   2.965,    16.7
  1673.4,0.001549,   2.965,    16.7
  1673.6,0.001573,   2.965,    16.7
  1673.8,0.001561,   2.978,    16.7
  1674.0,0.001567,   2.978,    16.7
  1674.2,0.001562,   2.978,    16.7
  1674.4,0.001576,   2.992,    16.7
  1674.6,0.001630,   2.992,    16.7
  1674.8,0.001646,   2.992,    16.7
  1675.0,0.001646,   2.992,    16.8
