Run Name,221004 ABm1-40 10.7.19
Run Date,02:22:41 PM   10-04-22
Method Name,Superdex75_10/300 SEC
Export Format Version, 1.00
Method ID, 2601
Points/Second, 5.00
Number of Records,  12295
Offset from Run Start Time,00:00:00
Run End Time,00:41:00
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,UV,Conductivity,Volume
  2126.4,0.006039,  87.764,    21.3
  2126.6,0.005950,  87.683,    21.3
  2126.8,0.005877,  87.562,    21.3
  2127.0,0.005738,  87.468,    21.3
  2127.2,0.005788,  87.414,    21.3
  2127.4,0.005839,  87.306,    21.3
  2127.6,0.005850,  87.199,    21.3
  2127.8,0.005801,  87.104,    21.3
  2128.0,0.005721,  86.983,    21.3
  2128.2,0.005573,  86.916,    21.3
  2128.4,0.005506,  86.822,    21.3
  2128.6,0.005473,  86.714,    21.3
  2128.8,0.005533,  86.606,    21.3
  2129.0,0.005603,  86.539,    21.3
  2129.2,0.005646,  86.431,    21.3
  2129.4,0.005687,  86.337,    21.3
  2129.6,0.005639,  86.229,    21.3
  2129.8,0.005599,  86.108,    21.3
  2130.0,0.005535,  86.041,    21.3
  2130.2,0.005523,  85.960,    21.3
  2130.4,0.005485,  85.852,    21.3
  2130.6,0.005474,  85.745,    21.3
  2130.8,0.005513,  85.691,    21.3
  2131.0,0.005529,  85.583,    21.3
  2131.2,0.005537,  85.489,    21.3
  2131.4,0.005546,  85.381,    21.3
  2131.6,0.005566,  85.287,    21.3
  2131.8,0.005577,  85.206,    21.3
  2132.0,0.005605,  85.098,    21.3
  2132.2,0.005644,  85.004,    21.3
  2132.4,0.005699,  84.883,    21.3
  2132.6,0.005689,  84.789,    21.3
  2132.8,0.005663,  84.721,    21.3
  2133.0,0.005626,  84.614,    21.3
  2133.2,0.005568,  84.520,    21.3
  2133.4,0.005550,  84.398,    21.3
  2133.6,0.005538,  84.318,    21.3
  2133.8,0.005552,  84.223,    21.3
  2134.0,0.005546,  84.129,    21.3
  2134.2,0.005577,  84.021,    21.3
  2134.4,0.005574,  83.981,    21.3
  2134.6,0.005540,  83.819,    21.3
  2134.8,0.005509,  83.752,    21.3
  2135.0,0.005515,  83.671,    21.4
  2135.2,0.005541,  83.550,    21.4
  2135.4,0.005610,  83.483,    21.4
  2135.6,0.005637,  83.389,    21.4
  2135.8,0.005674,  83.267,    21.4
  2136.0,0.005675,  83.160,    21.4
  2136.2,0.005681,  83.092,    21.4
  2136.4,0.005659,  82.985,    21.4
  2136.6,0.005611,  82.891,    21.4
  2136.8,0.005599,  82.783,    21.4
  2137.0,0.005653,  82.675,    21.4
  2137.2,0.005714,  82.594,    21.4
  2137.4,0.005766,  82.500,    21.4
  2137.6,0.005773,  82.392,    21.4
  2137.8,0.005742,  82.285,    21.4
  2138.0,0.005689,  82.217,    21.4
  2138.2,0.005606,  82.137,    21.4
  2138.4,0.005593,  82.015,    21.4
  2138.6,0.005570,  81.921,    21.4
  2138.8,0.005542,  81.827,    21.4
  2139.0,0.005522,  81.746,    21.4
  2139.2,0.005504,  81.638,    21.4
  2139.4,0.005454,  81.531,    21.4
  2139.6,0.005399,  81.410,    21.4
  2139.8,0.005431,  81.342,    21.4
  2140.0,0.005482,  81.235,    21.4
  2140.2,0.005559,  81.127,    21.4
  2140.4,0.005668,  81.019,    21.4
  2140.6,0.005804,  80.898,    21.4
  2140.8,0.005756,  80.831,    21.4
  2141.0,0.005695,  80.723,    21.4
  2141.2,0.005687,  80.602,    21.4
  2141.4,0.005709,  80.508,    21.4
  2141.6,0.005752,  80.427,    21.4
  2141.8,0.005780,  80.333,    21.4
  2142.0,0.005792,  80.225,    21.4
  2142.2,0.005713,  80.104,    21.4
  2142.4,0.005641,  79.996,    21.4
  2142.6,0.005591,  79.888,    21.4
  2142.8,0.005495,  79.821,    21.4
  2143.0,0.005426,  79.700,    21.4
  2143.2,0.005465,  79.592,    21.4
  2143.4,0.005518,  79.511,    21.4
  2143.6,0.005534,  79.404,    21.4
  2143.8,0.005492,  79.296,    21.4
  2144.0,0.005446,  79.188,    21.4
  2144.2,0.005432,  79.081,    21.4
  2144.4,0.005471,  79.013,    21.4
  2144.6,0.005502,  78.906,    21.4
  2144.8,0.005521,  78.798,    21.4
  2145.0,0.005502,  78.690,    21.5
  2145.2,0.005548,  78.636,    21.5
  2145.4,0.005558,  78.529,    21.5
  2145.6,0.005531,  78.407,    21.5
  2145.8,0.005480,  78.313,    21.5
  2146.0,0.005420,  78.192,    21.5
  2146.2,0.005410,  78.125,    21.5
  2146.4,0.005393,  78.004,    21.5
  2146.6,0.005354,  77.896,    21.5
  2146.8,0.005272,  77.761,    21.5
  2147.0,0.005209,  77.694,    21.5
  2147.2,0.005170,  77.586,    21.5
  2147.4,0.005124,  77.465,    21.5
  2147.6,0.005064,  77.371,    21.5
  2147.8,0.004988,  77.250,    21.5
  2148.0,0.004983,  77.169,    21.5
  2148.2,0.005014,  77.061,    21.5
  2148.4,0.005124,  76.953,    21.5
  2148.6,0.005219,  76.832,    21.5
  2148.8,0.005303,  76.725,    21.5
  2149.0,0.005395,  76.644,    21.5
  2149.2,0.005479,  76.523,    21.5
  2149.4,0.005513,  76.415,    21.5
  2149.6,0.005548,  76.280,    21.5
  2149.8,0.005608,  76.213,    21.5
  2150.0,0.005655,  76.105,    21.5
  2150.2,0.005725,  75.984,    21.5
  2150.4,0.005728,  75.876,    21.5
  2150.6,0.005752,  75.755,    21.5
  2150.8,0.005744,  75.688,    21.5
  2151.0,0.005824,  75.580,    21.5
  2151.2,0.005912,  75.459,    21.5
  2151.4,0.005845,  75.365,    21.5
  2151.6,0.005760,  75.284,    21.5
  2151.8,0.005698,  75.176,    21.5
  2152.0,0.005661,  75.069,    21.5
  2152.2,0.005649,  74.947,    21.5
  2152.4,0.005619,  74.813,    21.5
  2152.6,0.005580,  74.719,    21.5
  2152.8,0.005595,  74.638,    21.5
  2153.0,0.005592,  74.517,    21.5
  2153.2,0.005575,  74.422,    21.5
  2153.4,0.005480,  74.342,    21.5
  2153.6,0.005397,  74.220,    21.5
  2153.8,0.005376,  74.113,    21.5
  2154.0,0.005432,  73.992,    21.5
  2154.2,0.005576,  73.897,    21.5
  2154.4,0.005681,  73.817,    21.5
  2154.6,0.005745,  73.695,    21.5
  2154.8,0.005791,  73.588,    21.5
  2155.0,0.005812,  73.453,    21.6
  2155.2,0.005809,  73.372,    21.6
  2155.4,0.005794,  73.265,    21.6
  2155.6,0.005797,  73.157,    21.6
  2155.8,0.005777,  73.049,    21.6
  2156.0,0.005745,  72.928,    21.6
  2156.2,0.005767,  72.847,    21.6
  2156.4,0.005731,  72.740,    21.6
  2156.6,0.005611,  72.618,    21.6
  2156.8,0.005568,  72.511,    21.6
  2157.0,0.005570,  72.443,    21.6
  2157.2,0.005633,  72.336,    21.6
  2157.4,0.005666,  72.215,    21.6
  2157.6,0.005694,  72.093,    21.6
  2157.8,0.005698,  71.986,    21.6
  2158.0,0.005617,  71.905,    21.6
  2158.2,0.005549,  71.784,    21.6
  2158.4,0.005528,  71.676,    21.6
  2158.6,0.005536,  71.568,    21.6
  2158.8,0.005517,  71.501,    21.6
  2159.0,0.005499,  71.380,    21.6
  2159.2,0.005453,  71.259,    21.6
  2159.4,0.005419,  71.151,    21.6
  2159.6,0.005364,  71.030,    21.6
  2159.8,0.005338,  70.949,    21.6
  2160.0,0.005302,  70.828,    21.6
  2160.2,0.005248,  70.720,    21.6
  2160.4,0.005282,  70.599,    21.6
  2160.6,0.005331,  70.464,    21.6
  2160.8,0.005355,  70.397,    21.6
  2161.0,0.005358,  70.276,    21.6
  2161.2,0.005396,  70.155,    21.6
  2161.4,0.005449,  70.034,    21.6
  2161.6,0.005457,  69.953,    21.6
  2161.8,0.005406,  69.832,    21.6
  2162.0,0.005356,  69.710,    21.6
  2162.2,0.005335,  69.589,    21.6
  2162.4,0.005396,  69.508,    21.6
  2162.6,0.005437,  69.360,    21.6
  2162.8,0.005464,  69.280,    21.6
  2163.0,0.005425,  69.145,    21.6
  2163.2,0.005365,  69.024,    21.6
  2163.4,0.005375,  68.943,    21.6
  2163.6,0.005382,  68.835,    21.6
  2163.8,0.005387,  68.714,    21.6
  2164.0,0.005344,  68.593,    21.6
  2164.2,0.005342,  68.512,    21.6
  2164.4,0.005401,  68.391,    21.6
  2164.6,0.005467,  68.283,    21.6
  2164.8,0.005401,  68.149,    21.6
  2165.0,0.005371,  68.028,    21.7
  2165.2,0.005321,  67.947,    21.7
  2165.4,0.005347,  67.826,    21.7
  2165.6,0.005439,  67.704,    21.7
  2165.8,0.005444,  67.583,    21.7
  2166.0,0.005431,  67.503,    21.7
  2166.2,0.005414,  67.368,    21.7
  2166.4,0.005451,  67.233,    21.7
  2166.6,0.005440,  67.126,    21.7
  2166.8,0.005398,  67.004,    21.7
  2167.0,0.005347,  66.910,    21.7
  2167.2,0.005388,  66.789,    21.7
  2167.4,0.005423,  66.654,    21.7
  2167.6,0.005478,  66.533,    21.7
  2167.8,0.005504,  66.452,    21.7
  2168.0,0.005467,  66.318,    21.7
  2168.2,0.005471,  66.197,    21.7
  2168.4,0.005530,  66.062,    21.7
  2168.6,0.005604,  65.941,    21.7
  2168.8,0.005708,  65.847,    21.7
  2169.0,0.005801,  65.725,    21.7
  2169.2,0.005830,  65.604,    21.7
  2169.4,0.005838,  65.470,    21.7
  2169.6,0.005843,  65.348,    21.7
  2169.8,0.005858,  65.268,    21.7
  2170.0,0.005871,  65.147,    21.7
  2170.2,0.005875,  65.025,    21.7
  2170.4,0.005862,  64.904,    21.7
  2170.6,0.005878,  64.770,    21.7
  2170.8,0.005874,  64.689,    21.7
  2171.0,0.005836,  64.568,    21.7
  2171.2,0.005757,  64.433,    21.7
  2171.4,0.005664,  64.312,    21.7
  2171.6,0.005617,  64.231,    21.7
  2171.8,0.005620,  64.096,    21.7
  2172.0,0.005574,  63.975,    21.7
  2172.2,0.005596,  63.854,    21.7
  2172.4,0.005539,  63.760,    21.7
  2172.6,0.005509,  63.639,    21.7
  2172.8,0.005481,  63.518,    21.7
  2173.0,0.005438,  63.383,    21.7
  2173.2,0.005376,  63.302,    21.7
  2173.4,0.005324,  63.168,    21.7
  2173.6,0.005312,  63.046,    21.7
  2173.8,0.005315,  62.912,    21.7
  2174.0,0.005355,  62.791,    21.7
  2174.2,0.005355,  62.696,    21.7
  2174.4,0.005381,  62.575,    21.7
  2174.6,0.005355,  62.454,    21.7
  2174.8,0.005386,  62.319,    21.7
  2175.0,0.005374,  62.185,    21.8
  2175.2,0.005362,  62.104,    21.8
  2175.4,0.005300,  61.969,    21.8
  2175.6,0.005235,  61.848,    21.8
  2175.8,0.005194,  61.714,    21.8
  2176.0,0.005152,  61.633,    21.8
  2176.2,0.005146,  61.512,    21.8
  2176.4,0.005130,  61.377,    21.8
  2176.6,0.005195,  61.256,    21.8
  2176.8,0.005201,  61.121,    21.8
  2177.0,0.005195,  61.027,    21.8
  2177.2,0.005184,  60.892,    21.8
  2177.4,0.005239,  60.758,    21.8
  2177.6,0.005290,  60.623,    21.8
  2177.8,0.005405,  60.542,    21.8
  2178.0,0.005517,  60.394,    21.8
  2178.2,0.005605,  60.273,    21.8
  2178.4,0.005693,  60.138,    21.8
  2178.6,0.005757,  59.990,    21.8
  2178.8,0.005774,  59.910,    21.8
  2179.0,0.005704,  59.775,    21.8
  2179.2,0.005667,  59.627,    21.8
  2179.4,0.005683,  59.492,    21.8
  2179.6,0.005691,  59.398,    21.8
  2179.8,0.005596,  59.263,    21.8
  2180.0,0.005528,  59.129,    21.8
  2180.2,0.005459,  58.994,    21.8
  2180.4,0.005399,  58.846,    21.8
  2180.6,0.005417,  58.711,    21.8
  2180.8,0.005452,  58.617,    21.8
  2181.0,0.005476,  58.482,    21.8
  2181.2,0.005438,  58.334,    21.8
  2181.4,0.005367,  58.240,    21.8
  2181.6,0.005338,  58.119,    21.8
  2181.8,0.005294,  57.984,    21.8
  2182.0,0.005283,  57.850,    21.8
  2182.2,0.005330,  57.702,    21.8
  2182.4,0.005392,  57.607,    21.8
  2182.6,0.005449,  57.459,    21.8
  2182.8,0.005507,  57.325,    21.8
  2183.0,0.005527,  57.190,    21.8
  2183.2,0.005464,  57.096,    21.8
  2183.4,0.005431,  56.948,    21.8
  2183.6,0.005457,  56.813,    21.8
  2183.8,0.005520,  56.665,    21.8
  2184.0,0.005576,  56.530,    21.8
  2184.2,0.005565,  56.423,    21.8
  2184.4,0.005531,  56.288,    21.8
  2184.6,0.005534,  56.140,    21.8
  2184.8,0.005536,  55.992,    21.8
  2185.0,0.005523,  55.898,    21.9
  2185.2,0.005487,  55.750,    21.9
  2185.4,0.005421,  55.615,    21.9
  2185.6,0.005390,  55.467,    21.9
  2185.8,0.005372,  55.319,    21.9
  2186.0,0.005380,  55.224,    21.9
  2186.2,0.005366,  55.076,    21.9
  2186.4,0.005356,  54.928,    21.9
  2186.6,0.005362,  54.780,    21.9
  2186.8,0.005392,  54.672,    21.9
  2187.0,0.005403,  54.524,    21.9
  2187.2,0.005392,  54.376,    21.9
  2187.4,0.005406,  54.228,    21.9
  2187.6,0.005455,  54.080,    21.9
  2187.8,0.005527,  53.972,    21.9
  2188.0,0.005579,  53.824,    21.9
  2188.2,0.005600,  53.676,    21.9
  2188.4,0.005602,  53.515,    21.9
  2188.6,0.005639,  53.367,    21.9
  2188.8,0.005681,  53.259,    21.9
  2189.0,0.005743,  53.097,    21.9
  2189.2,0.005811,  52.949,    21.9
  2189.4,0.005859,  52.788,    21.9
  2189.6,0.005935,  52.680,    21.9
  2189.8,0.006000,  52.532,    21.9
  2190.0,0.006004,  52.370,    21.9
  2190.2,0.005994,  52.209,    21.9
  2190.4,0.006041,  52.101,    21.9
  2190.6,0.006137,  51.886,    21.9
  2190.8,0.006248,  51.778,    21.9
  2191.0,0.006294,  51.616,    21.9
  2191.2,0.006277,  51.455,    21.9
  2191.4,0.006218,  51.334,    21.9
  2191.6,0.006172,  51.172,    21.9
  2191.8,0.006112,  51.011,    21.9
  2192.0,0.006057,  50.836,    21.9
  2192.2,0.005971,  50.728,    21.9
  2192.4,0.005942,  50.553,    21.9
  2192.6,0.005952,  50.378,    21.9
  2192.8,0.005915,  50.216,    21.9
  2193.0,0.005830,  50.041,    21.9
  2193.2,0.005771,  49.920,    21.9
  2193.4,0.005770,  49.745,    21.9
  2193.6,0.005831,  49.570,    21.9
  2193.8,0.005927,  49.395,    21.9
  2194.0,0.006046,  49.274,    21.9
  2194.2,0.006183,  49.099,    21.9
  2194.4,0.006219,  48.924,    21.9
  2194.6,0.006271,  48.735,    21.9
  2194.8,0.006318,  48.560,    21.9
  2195.0,0.006326,  48.439,    22.0
  2195.2,0.006346,  48.251,    22.0
  2195.4,0.006370,  48.076,    22.0
  2195.6,0.006381,  47.874,    22.0
  2195.8,0.006398,  47.739,    22.0
  2196.0,0.006421,  47.551,    22.0
  2196.2,0.006448,  47.362,    22.0
  2196.4,0.006485,  47.160,    22.0
  2196.6,0.006519,  46.958,    22.0
  2196.8,0.006661,  46.824,    22.0
  2197.0,0.006753,  46.622,    22.0
  2197.2,0.006941,  46.420,    22.0
  2197.4,0.007142,  46.204,    22.0
  2197.6,0.007362,  45.989,    22.0
  2197.8,0.007598,  45.854,    22.0
  2198.0,0.007794,  45.639,    22.0
  2198.2,0.007996,  45.424,    22.0
  2198.4,0.008305,  45.195,    22.0
  2198.6,0.008591,  44.952,    22.0
  2198.8,0.008902,  44.804,    22.0
  2199.0,0.009240,  44.562,    22.0
  2199.2,0.009538,  44.306,    22.0
  2199.4,0.009880,  44.050,    22.0
  2199.6,0.010168,  43.875,    22.0
  2199.8,0.010576,  43.620,    22.0
  2200.0,0.010896,  43.337,    22.0
  2200.2,0.011164,  43.068,    22.0
  2200.4,0.011423,  42.879,    22.0
  2200.6,0.011672,  42.583,    22.0
  2200.8,0.011890,  42.287,    22.0
  2201.0,0.012121,  41.977,    22.0
  2201.2,0.012221,  41.654,    22.0
  2201.4,0.012292,  41.425,    22.0
  2201.6,0.012366,  41.089,    22.0
  2201.8,0.012423,  40.738,    22.0
  2202.0,0.012486,  40.375,    22.0
  2202.2,0.012354,  40.119,    22.0
  2202.4,0.012253,  39.729,    22.0
  2202.6,0.012216,  39.338,    22.0
  2202.8,0.012173,  38.934,    22.0
  2203.0,0.012090,  38.504,    22.0
  2203.2,0.011848,  38.221,    22.0
  2203.4,0.011620,  37.790,    22.0
  2203.6,0.011408,  37.346,    22.0
  2203.8,0.011184,  36.888,    22.0
  2204.0,0.010953,  36.578,    22.0
  2204.2,0.010730,  36.094,    22.0
  2204.4,0.010393,  35.609,    22.0
  2204.6,0.010087,  35.124,    22.0
  2204.8,0.009813,  34.626,    22.0
  2205.0,0.009470,  34.290,    22.1
  2205.2,0.009156,  33.778,    22.1
  2205.4,0.008867,  33.267,    22.1
  2205.6,0.008627,  32.755,    22.1
  2205.8,0.008333,  32.405,    22.1
  2206.0,0.008071,  31.893,    22.1
  2206.2,0.007852,  31.368,    22.1
  2206.4,0.007623,  30.857,    22.1
  2206.6,0.007385,  30.332,    22.1
  2206.8,0.007159,  29.982,    22.1
  2207.0,0.006946,  29.457,    22.1
  2207.2,0.006718,  28.945,    22.1
  2207.4,0.006507,  28.420,    22.1
  2207.6,0.006270,  28.083,    22.1
  2207.8,0.005997,  27.572,    22.1
  2208.0,0.005737,  27.074,    22.1
  2208.2,0.005538,  26.576,    22.1
  2208.4,0.005348,  26.077,    22.1
  2208.6,0.005129,  25.593,    22.1
  2208.8,0.004922,  25.270,    22.1
  2209.0,0.004727,  24.799,    22.1
  2209.2,0.004596,  24.327,    22.1
  2209.4,0.004464,  24.018,    22.1
  2209.6,0.004326,  23.573,    22.1
  2209.8,0.004214,  23.129,    22.1
  2210.0,0.004122,  22.698,    22.1
  2210.2,0.004048,  22.267,    22.1
  2210.4,0.004007,  21.985,    22.1
  2210.6,0.003934,  21.567,    22.1
  2210.8,0.003823,  21.150,    22.1
  2211.0,0.003706,  20.746,    22.1
  2211.2,0.003582,  20.490,    22.1
  2211.4,0.003451,  20.100,    22.1
  2211.6,0.003320,  19.736,    22.1
  2211.8,0.003234,  19.373,    22.1
  2212.0,0.003194,  19.009,    22.1
  2212.2,0.003176,  18.781,    22.1
  2212.4,0.003149,  18.444,    22.1
  2212.6,0.003147,  18.107,    22.1
  2212.8,0.003072,  17.771,    22.1
  2213.0,0.003008,  17.569,    22.1
  2213.2,0.002938,  17.246,    22.1
  2213.4,0.002893,  16.936,    22.1
  2213.6,0.002798,  16.640,    22.1
  2213.8,0.002740,  16.357,    22.1
  2214.0,0.002658,  16.169,    22.1
  2214.2,0.002534,  15.900,    22.1
  2214.4,0.002416,  15.617,    22.1
  2214.6,0.002311,  15.361,    22.1
  2214.8,0.002260,  15.186,    22.1
  2215.0,0.002204,  14.944,    22.2
  2215.2,0.002156,  14.701,    22.2
  2215.4,0.002138,  14.473,    22.2
  2215.6,0.002106,  14.244,    22.2
  2215.8,0.002070,  14.096,    22.2
  2216.0,0.002052,  13.894,    22.2
  2216.2,0.002015,  13.678,    22.2
  2216.4,0.001997,  13.476,    22.2
  2216.6,0.001999,  13.274,    22.2
  2216.8,0.001970,  13.153,    22.2
  2217.0,0.001904,  12.951,    22.2
  2217.2,0.001844,  12.776,    22.2
  2217.4,0.001782,  12.601,    22.2
  2217.6,0.001790,  12.493,    22.2
  2217.8,0.001780,  12.318,    22.2
  2218.0,0.001820,  12.157,    22.2
  2218.2,0.001755,  12.009,    22.2
  2218.4,0.001731,  11.901,    22.2
  2218.6,0.001813,  11.699,    22.2
  2218.8,0.001859,  11.605,    22.2
  2219.0,0.001895,  11.470,    22.2
  2219.2,0.001906,  11.336,    22.2
  2219.4,0.001917,  11.241,    22.2
  2219.6,0.001873,  11.120,    22.2
  2219.8,0.001807,  10.986,    22.2
  2220.0,0.001705,  10.864,    22.2
  2220.2,0.001595,  10.743,    22.2
  2220.4,0.001466,  10.676,    22.2
  2220.6,0.001448,  10.555,    22.2
  2220.8,0.001382,  10.447,    22.2
  2221.0,0.001244,  10.339,    22.2
  2221.2,0.001184,  10.272,    22.2
  2221.4,0.001118,  10.178,    22.2
  2221.6,0.001094,  10.070,    22.2
  2221.8,0.001049,   9.989,    22.2
  2222.0,0.001053,   9.895,    22.2
  2222.2,0.001124,   9.828,    22.2
  2222.4,0.001166,   9.747,    22.2
  2222.6,0.001172,   9.653,    22.2
  2222.8,0.001201,   9.572,    22.2
  2223.0,0.001188,   9.518,    22.2
  2223.2,0.001239,   9.437,    22.2
  2223.4,0.001240,   9.357,    22.2
  2223.6,0.001195,   9.289,    22.2
  2223.8,0.001154,   9.209,    22.2
  2224.0,0.001058,   9.155,    22.2
  2224.2,0.001035,   9.087,    22.2
  2224.4,0.000988,   9.020,    22.2
  2224.6,0.000920,   8.939,    22.2
  2224.8,0.000868,   8.899,    22.2
  2225.0,0.000890,   8.832,    22.3
  2225.2,0.000933,   8.764,    22.3
  2225.4,0.001003,   8.697,    22.3
  2225.6,0.001055,   8.630,    22.3
  2225.8,0.001106,   8.589,    22.3
  2226.0,0.001150,   8.522,    22.3
  2226.2,0.001215,   8.455,    22.3
  2226.4,0.001323,   8.387,    22.3
  2226.6,0.001365,   8.333,    22.3
  2226.8,0.001385,   8.293,    22.3
  2227.0,0.001371,   8.226,    22.3
  2227.2,0.001360,   8.172,    22.3
  2227.4,0.001300,   8.105,    22.3
  2227.6,0.001248,   8.078,    22.3
  2227.8,0.001208,   8.010,    22.3
  2228.0,0.001155,   7.957,    22.3
  2228.2,0.001115,   7.903,    22.3
  2228.4,0.001117,   7.876,    22.3
  2228.6,0.001019,   7.795,    22.3
  2228.8,0.000974,   7.768,    22.3
  2229.0,0.000968,   7.714,    22.3
  2229.2,0.000994,   7.660,    22.3
  2229.4,0.001062,   7.633,    22.3
  2229.6,0.001159,   7.580,    22.3
  2229.8,0.001153,   7.539,    22.3
  2230.0,0.001182,   7.499,    22.3
  2230.2,0.001109,   7.472,    22.3
  2230.4,0.001103,   7.418,    22.3
  2230.6,0.001082,   7.378,    22.3
  2230.8,0.001031,   7.337,    22.3
  2231.0,0.001086,   7.297,    22.3
  2231.2,0.001055,   7.270,    22.3
  2231.4,0.000991,   7.230,    22.3
  2231.6,0.000913,   7.189,    22.3
  2231.8,0.000804,   7.162,    22.3
  2232.0,0.000746,   7.135,    22.3
  2232.2,0.000807,   7.095,    22.3
  2232.4,0.000801,   7.055,    22.3
  2232.6,0.000902,   7.014,    22.3
  2232.8,0.000956,   6.987,    22.3
  2233.0,0.000976,   6.960,    22.3
  2233.2,0.001027,   6.920,    22.3
  2233.4,0.000981,   6.893,    22.3
  2233.6,0.000960,   6.853,    22.3
  2233.8,0.001031,   6.826,    22.3
  2234.0,0.001112,   6.799,    22.3
  2234.2,0.001205,   6.758,    22.3
  2234.4,0.001231,   6.731,    22.3
  2234.6,0.001235,   6.691,    22.3
  2234.8,0.001265,   6.678,    22.3
  2235.0,0.001290,   6.637,    22.4
  2235.2,0.001293,   6.610,    22.4
  2235.4,0.001293,   6.583,    22.4
  2235.6,0.001245,   6.556,    22.4
  2235.8,0.001302,   6.516,    22.4
  2236.0,0.001370,   6.489,    22.4
  2236.2,0.001351,   6.462,    22.4
  2236.4,0.001307,   6.435,    22.4
  2236.6,0.001242,   6.408,    22.4
  2236.8,0.001206,   6.381,    22.4
  2237.0,0.001172,   6.354,    22.4
  2237.2,0.001119,   6.328,    22.4
  2237.4,0.001062,   6.314,    22.4
  2237.6,0.001010,   6.287,    22.4
  2237.8,0.001033,   6.260,    22.4
  2238.0,0.001068,   6.233,    22.4
  2238.2,0.001040,   6.206,    22.4
  2238.4,0.001017,   6.179,    22.4
  2238.6,0.000993,   6.153,    22.4
  2238.8,0.000985,   6.126,    22.4
  2239.0,0.001020,   6.099,    22.4
  2239.2,0.001030,   6.085,    22.4
  2239.4,0.001071,   6.058,    22.4
  2239.6,0.001103,   6.031,    22.4
  2239.8,0.001098,   6.018,    22.4
  2240.0,0.001170,   5.991,    22.4
  2240.2,0.001107,   5.977,    22.4
  2240.4,0.001020,   5.951,    22.4
  2240.6,0.000955,   5.924,    22.4
  2240.8,0.000881,   5.910,    22.4
  2241.0,0.000844,   5.897,    22.4
  2241.2,0.000829,   5.870,    22.4
  2241.4,0.000804,   5.843,    22.4
  2241.6,0.000786,   5.829,    22.4
  2241.8,0.000769,   5.802,    22.4
  2242.0,0.000754,   5.789,    22.4
  2242.2,0.000743,   5.776,    22.4
  2242.4,0.000650,   5.749,    22.4
  2242.6,0.000693,   5.735,    22.4
  2242.8,0.000753,   5.708,    22.4
  2243.0,0.000802,   5.708,    22.4
  2243.2,0.000874,   5.695,    22.4
  2243.4,0.000907,   5.668,    22.4
  2243.6,0.000938,   5.654,    22.4
  2243.8,0.000967,   5.641,    22.4
  2244.0,0.000984,   5.627,    22.4
  2244.2,0.000978,   5.614,    22.4
  2244.4,0.000959,   5.587,    22.4
  2244.6,0.000975,   5.574,    22.4
  2244.8,0.001024,   5.560,    22.4
  2245.0,0.001048,   5.547,    22.5
  2245.2,0.001069,   5.533,    22.5
  2245.4,0.001078,   5.520,    22.5
  2245.6,0.001012,   5.506,    22.5
  2245.8,0.000977,   5.493,    22.5
  2246.0,0.000986,   5.479,    22.5
  2246.2,0.000958,   5.466,    22.5
  2246.4,0.000934,   5.452,    22.5
  2246.6,0.000882,   5.439,    22.5
  2246.8,0.000866,   5.426,    22.5
  2247.0,0.000801,   5.412,    22.5
  2247.2,0.000723,   5.399,    22.5
  2247.4,0.000675,   5.385,    22.5
  2247.6,0.000641,   5.372,    22.5
  2247.8,0.000659,   5.358,    22.5
  2248.0,0.000723,   5.345,    22.5
  2248.2,0.000765,   5.331,    22.5
  2248.4,0.000734,   5.318,    22.5
  2248.6,0.000729,   5.304,    22.5
  2248.8,0.000753,   5.304,    22.5
  2249.0,0.000794,   5.291,    22.5
  2249.2,0.000803,   5.277,    22.5
  2249.4,0.000806,   5.264,    22.5
  2249.6,0.000772,   5.264,    22.5
  2249.8,0.000706,   5.250,    22.5
  2250.0,0.000664,   5.237,    22.5
  2250.2,0.000662,   5.224,    22.5
  2250.4,0.000685,   5.210,    22.5
  2250.6,0.000702,   5.197,    22.5
  2250.8,0.000746,   5.197,    22.5
  2251.0,0.000754,   5.183,    22.5
  2251.2,0.000734,   5.170,    22.5
  2251.4,0.000754,   5.156,    22.5
  2251.6,0.000804,   5.156,    22.5
  2251.8,0.000901,   5.143,    22.5
  2252.0,0.001025,   5.143,    22.5
  2252.2,0.001142,   5.129,    22.5
  2252.4,0.001215,   5.129,    22.5
  2252.6,0.001207,   5.116,    22.5
  2252.8,0.001165,   5.116,    22.5
  2253.0,0.001094,   5.102,    22.5
  2253.2,0.001004,   5.089,    22.5
  2253.4,0.000967,   5.089,    22.5
  2253.6,0.000973,   5.075,    22.5
  2253.8,0.000983,   5.062,    22.5
  2254.0,0.000983,   5.062,    22.5
  2254.2,0.000922,   5.049,    22.5
  2254.4,0.000905,   5.049,    22.5
  2254.6,0.000899,   5.035,    22.5
  2254.8,0.000970,   5.022,    22.5
  2255.0,0.001014,   5.022,    22.6
  2255.2,0.001027,   5.008,    22.6
  2255.4,0.001086,   5.008,    22.6
  2255.6,0.001166,   4.995,    22.6
  2255.8,0.001246,   4.995,    22.6
  2256.0,0.001294,   4.981,    22.6
  2256.2,0.001301,   4.968,    22.6
  2256.4,0.001287,   4.968,    22.6
  2256.6,0.001317,   4.954,    22.6
  2256.8,0.001275,   4.941,    22.6
